1	N2	22
2	N2	24
3	N2	26
4	N2	28
5	N2	28
6	N2	30
7	N2	30
8	N2	32
9	N2	34
10	N2	24
11	N2	28
12	N2	28
13	N2	28
14	N2	28
15	N2	28
16	N2	28
17	N2	24
18	N2	24
19	N2	26
20	N2	26
21	N2	26
22	N2	26
23	N2	26
24	N2	26
25	N2	26
26	N2	26
27	N2	26
28	N2	26
29	N2	26
30	N2	26
31	N2	26
32	N2	26
33	N2	26
34	N2	26
35	N2	26
36	N2	26
37	N2	26
38	N2	26
39	N2	26
40	N2	26
41	N2	26
42	N2	26
43	N2	26
44	N2	26
45	N2	28
46	N2	28
47	N2	28
48	N2	30
49	N2	30
50	N2	30
51	N2	30
52	N2	30
53	N2	30
54	N2	30
55	N2	30
56	N2	30
57	N2	30
58	N2	30
59	N2	30
60	N2	30
61	N2	32
62	N2	32
63	N2	24
64	N2	30
65	N2	30
66	N2	30
67	N2	30
68	N2	30
69	N2	30
70	N2	30
71	N2	30
72	N2	32
73	N2	32
74	N2	16
75	N2	16
76	N2	22
77	N2	22
78	N2	24
79	N2	24
80	N2	28
81	N2	28
82	N2	28
83	N2	28
84	N2	30
85	N2	30
86	N2	32
87	N2	34
88	N2	34
89	N2	37
90	N2	37
91	N2	37
92	N2	41
93	N2	28
94	N2	28
95	N2	28
96	N2	28
97	N2	28
98	N2	37
99	N2	26
100	N2	26
101	N2	26
102	N2	26
103	N2	26
104	N2	26
105	N2	26
106	N2	26
107	N2	26
108	N2	26
109	N2	26
110	N2	26
111	N2	26
112	N2	26
113	N2	28
114	N2	30
115	N2	30
116	N2	30
117	N2	30
118	N2	30
119	N2	30
120	N2	30
121	N2	30
122	N2	30
123	N2	32
124	N2	30
125	N2	30
