1	N2	21
2	N2	23
3	N2	23
4	N2	23
5	N2	25
6	N2	25
7	N2	25
8	N2	28
9	N2	28
10	N2	31
11	N2	33
12	N2	33
13	N2	35
14	N2	35
15	N2	35
16	N2	37
17	N2	37
18	N2	37
19	N2	37
20	N2	37
21	N2	37
22	N2	37
23	N2	37
24	N2	37
25	N2	37
26	N2	39
27	N2	39
28	N2	39
29	N2	42
30	N2	42
31	N2	42
32	N2	42
33	N2	44
34	N2	44
35	N2	46
36	N2	46
37	N2	46
38	N2	49
39	N2	49
40	N2	25
41	N2	31
42	N2	33
43	N2	33
44	N2	35
45	N2	35
46	N2	35
47	N2	37
48	N2	37
49	N2	37
50	N2	39
51	N2	39
52	N2	44
53	N2	46
54	N2	46
55	N2	28
56	N2	44
57	N2	23
58	N2	28
59	N2	33
60	N2	35
61	N2	35
62	N2	37
63	N2	37
64	N2	37
65	N2	37
66	N2	37
67	N2	37
68	N2	37
69	N2	37
70	N2	39
71	N2	39
72	N2	39
73	N2	39
74	N2	42
75	N2	42
76	N2	42
77	N2	42
78	N2	42
79	N2	42
80	N2	42
81	N2	44
82	N2	44
83	N2	44
84	N2	44
85	N2	46
86	N2	46
87	N2	53
88	N2	31
89	N2	33
90	N2	33
91	N2	35
92	N2	35
93	N2	35
94	N2	37
95	N2	37
96	N2	37
97	N2	39
98	N2	39
99	N2	44
100	N2	44
101	N2	39
