1	N2	18
2	N2	18
3	N2	18
4	N2	20
5	N2	20
6	N2	20
7	N2	20
8	N2	20
9	N2	20
10	N2	23
11	N2	23
12	N2	23
13	N2	23
14	N2	23
15	N2	23
16	N2	23
17	N2	23
18	N2	23
19	N2	23
20	N2	23
21	N2	23
22	N2	23
23	N2	23
24	N2	23
25	N2	23
26	N2	23
27	N2	23
28	N2	23
29	N2	23
30	N2	23
31	N2	23
32	N2	23
33	N2	23
34	N2	23
35	N2	23
36	N2	23
37	N2	23
38	N2	23
39	N2	23
40	N2	23
41	N2	23
42	N2	23
43	N2	23
44	N2	23
45	N2	23
46	N2	23
47	N2	23
48	N2	23
49	N2	23
50	N2	23
51	N2	23
52	N2	23
53	N2	25
54	N2	25
55	N2	25
56	N2	25
57	N2	25
58	N2	25
59	N2	25
60	N2	25
61	N2	25
62	N2	25
63	N2	27
64	N2	27
65	N2	18
66	N2	18
67	N2	18
68	N2	18
69	N2	20
70	N2	18
71	N2	18
72	N2	18
73	N2	18
74	N2	18
75	N2	18
76	N2	18
77	N2	18
78	N2	18
79	N2	18
80	N2	20
81	N2	20
82	N2	20
83	N2	20
84	N2	20
85	N2	20
86	N2	20
87	N2	23
88	N2	23
89	N2	23
90	N2	27
91	N2	18
92	N2	18
93	N2	18
94	N2	18
95	N2	18
96	N2	20
97	N2	20
98	N2	20
99	N2	20
100	N2	20
101	N2	20
102	N2	20
103	N2	20
104	N2	20
105	N2	20
106	N2	20
107	N2	20
108	N2	20
109	N2	20
110	N2	20
111	N2	20
112	N2	20
113	N2	20
114	N2	20
115	N2	20
116	N2	20
117	N2	20
118	N2	20
119	N2	23
120	N2	23
121	N2	23
122	N2	23
123	N2	23
124	N2	23
125	N2	23
126	N2	23
127	N2	23
128	N2	23
129	N2	23
130	N2	23
131	N2	23
132	N2	23
133	N2	23
134	N2	23
135	N2	23
136	N2	23
137	N2	23
138	N2	23
139	N2	23
140	N2	23
141	N2	23
142	N2	23
143	N2	23
144	N2	23
145	N2	23
146	N2	23
147	N2	23
148	N2	23
149	N2	23
150	N2	23
151	N2	23
152	N2	23
153	N2	23
154	N2	25
155	N2	25
156	N2	25
157	N2	25
158	N2	25
159	N2	25
160	N2	27
161	N2	18
162	N2	18
163	N2	18
164	N2	18
165	N2	20
166	N2	20
167	N2	20
168	N2	18
169	N2	18
170	N2	18
171	N2	18
172	N2	18
173	N2	18
174	N2	18
175	N2	18
176	N2	18
177	N2	18
178	N2	18
179	N2	23
180	N2	23
181	N2	23
182	N2	23
183	N2	23
184	N2	23
185	N2	23
186	N2	32
