1	N2	17
2	N2	17
3	N2	17
4	N2	17
5	N2	17
6	N2	17
7	N2	17
8	N2	17
9	N2	18
10	N2	18
11	N2	18
12	N2	18
13	N2	18
14	N2	19
15	N2	19
16	N2	20
17	N2	20
18	N2	20
19	N2	20
20	N2	20
21	N2	20
22	N2	20
23	N2	20
24	N2	20
25	N2	20
26	N2	20
27	N2	20
28	N2	20
29	N2	20
30	N2	20
31	N2	20
32	N2	20
33	N2	20
34	N2	21
35	N2	21
36	N2	21
37	N2	22
38	N2	22
39	N2	22
40	N2	22
41	N2	22
42	N2	22
43	N2	22
44	N2	23
45	N2	23
46	N2	23
47	N2	23
48	N2	23
49	N2	23
50	N2	23
51	N2	23
52	N2	23
53	N2	23
54	N2	23
55	N2	23
56	N2	23
57	N2	23
58	N2	23
59	N2	23
60	N2	23
61	N2	23
62	N2	23
63	N2	23
64	N2	23
65	N2	23
66	N2	23
67	N2	25
68	N2	25
69	N2	25
70	N2	25
71	N2	25
72	N2	25
73	N2	25
74	N2	25
75	N2	25
76	N2	25
77	N2	25
78	N2	25
79	N2	25
80	N2	25
81	N2	25
82	N2	25
83	N2	25
84	N2	25
85	N2	25
86	N2	25
87	N2	25
88	N2	25
89	N2	25
90	N2	25
91	N2	25
92	N2	25
93	N2	25
94	N2	25
95	N2	25
96	N2	25
97	N2	25
98	N2	25
99	N2	27
100	N2	27
101	N2	27
102	N2	27
103	N2	27
104	N2	27
105	N2	27
106	N2	27
107	N2	27
108	N2	27
109	N2	27
110	N2	27
111	N2	27
112	N2	28
113	N2	28
114	N2	28
115	N2	28
116	N2	28
117	N2	28
118	N2	28
119	N2	28
120	N2	28
121	N2	28
122	N2	28
123	N2	29
124	N2	29
125	N2	29
126	N2	29
127	N2	30
128	N2	30
129	N2	30
130	N2	30
131	N2	30
132	N2	30
133	N2	30
134	N2	31
135	N2	31
136	N2	32
137	N2	32
138	N2	32
139	N2	32
140	N2	32
141	N2	34
142	N2	42
