1	N2	10
2	N2	12
3	N2	12
4	N2	12
5	N2	15
6	N2	15
7	N2	15
8	N2	15
9	N2	15
10	N2	17
11	N2	17
12	N2	19
13	N2	19
14	N2	19
15	N2	19
16	N2	19
17	N2	19
18	N2	19
19	N2	20
20	N2	20
21	N2	20
22	N2	20
23	N2	20
24	N2	20
25	N2	20
26	N2	20
27	N2	20
28	N2	21
29	N2	21
30	N2	21
31	N2	21
32	N2	21
33	N2	21
34	N2	21
35	N2	21
36	N2	24
37	N2	24
38	N2	24
39	N2	24
40	N2	24
41	N2	24
42	N2	26
43	N2	26
44	N2	26
45	N2	26
46	N2	29
47	N2	29
48	N2	29
49	N2	29
50	N2	29
51	N2	29
52	N2	12
53	N2	15
54	N2	17
55	N2	19
56	N2	17
57	N2	12
58	N2	12
59	N2	12
60	N2	15
61	N2	15
62	N2	15
63	N2	17
64	N2	17
65	N2	19
66	N2	19
67	N2	19
68	N2	19
69	N2	19
70	N2	19
71	N2	20
72	N2	20
73	N2	20
74	N2	20
75	N2	20
76	N2	20
77	N2	20
78	N2	21
79	N2	21
80	N2	21
81	N2	21
82	N2	21
83	N2	21
84	N2	21
85	N2	21
86	N2	21
87	N2	21
88	N2	24
89	N2	24
90	N2	24
91	N2	24
92	N2	24
93	N2	26
94	N2	26
95	N2	26
96	N2	29
97	N2	29
98	N2	29
99	N2	29
100	N2	29
101	N2	15
102	N2	15
103	N2	17
104	N2	17
105	N2	17
