strain	replicate	age.at.death	rupture	
1	0.mM.caffeine.15°C	1	31	0
2	0.mM.caffeine.15°C	1	31	0
3	0.mM.caffeine.15°C	1	31	0
4	0.mM.caffeine.15°C	1	31	0
5	0.mM.caffeine.15°C	1	31	0
6	0.mM.caffeine.15°C	1	31	0
7	0.mM.caffeine.15°C	1	31	0
8	0.mM.caffeine.15°C	1	31	0
9	0.mM.caffeine.15°C	1	31	0
10	0.mM.caffeine.15°C	1	31	0
11	0.mM.caffeine.15°C	1	28	1
12	0.mM.caffeine.15°C	1	31	1
13	0.mM.caffeine.15°C	1	38	1
14	0.mM.caffeine.15°C	1	38	1
15	0.mM.caffeine.15°C	1	28	2
16	0.mM.caffeine.15°C	1	28	2
17	0.mM.caffeine.15°C	1	28	2
18	0.mM.caffeine.15°C	1	28	2
19	0.mM.caffeine.15°C	1	28	2
20	0.mM.caffeine.15°C	1	31	2
21	0.mM.caffeine.15°C	1	31	2
22	0.mM.caffeine.15°C	1	31	2
23	0.mM.caffeine.15°C	1	31	2
24	0.mM.caffeine.15°C	1	31	3
25	0.mM.caffeine.15°C	1	31	3
26	0.mM.caffeine.15°C	2	31	0
27	0.mM.caffeine.15°C	2	31	0
28	0.mM.caffeine.15°C	2	31	0
29	0.mM.caffeine.15°C	2	31	0
30	0.mM.caffeine.15°C	2	31	0
31	0.mM.caffeine.15°C	2	31	0
32	0.mM.caffeine.15°C	2	31	0
33	0.mM.caffeine.15°C	2	31	0
34	0.mM.caffeine.15°C	2	31	0
35	0.mM.caffeine.15°C	2	38	0
36	0.mM.caffeine.15°C	2	23	1
37	0.mM.caffeine.15°C	2	28	1
38	0.mM.caffeine.15°C	2	31	1
39	0.mM.caffeine.15°C	2	28	2
40	0.mM.caffeine.15°C	2	28	2
41	0.mM.caffeine.15°C	2	28	2
42	0.mM.caffeine.15°C	2	28	2
43	0.mM.caffeine.15°C	2	28	2
44	0.mM.caffeine.15°C	2	28	2
45	0.mM.caffeine.15°C	2	28	2
46	0.mM.caffeine.15°C	2	28	2
47	0.mM.caffeine.15°C	3	28	0
48	0.mM.caffeine.15°C	3	38	0
49	0.mM.caffeine.15°C	3	31	1
50	0.mM.caffeine.15°C	3	31	1
51	0.mM.caffeine.15°C	3	31	1
52	0.mM.caffeine.15°C	3	31	1
53	0.mM.caffeine.15°C	3	31	1
54	0.mM.caffeine.15°C	3	31	1
55	0.mM.caffeine.15°C	3	31	1
56	0.mM.caffeine.15°C	3	38	1
57	0.mM.caffeine.15°C	3	38	1
58	0.mM.caffeine.15°C	3	38	1
59	0.mM.caffeine.15°C	3	25	2
60	0.mM.caffeine.15°C	3	25	2
61	0.mM.caffeine.15°C	3	28	2
62	0.mM.caffeine.15°C	3	31	2
63	0.mM.caffeine.15°C	3	31	2
64	0.mM.caffeine.15°C	3	31	2
65	0.mM.caffeine.15°C	3	31	2
66	0.mM.caffeine.15°C	3	31	2
67	0.mM.caffeine.15°C	3	31	2
68	0.mM.caffeine.15°C	3	35	2
69	0.mM.caffeine.15°C	3	35	2
70	0.mM.caffeine.15°C	3	38	2
71	0.mM.caffeine.15°C	3	38	2
72	0.mM.caffeine.15°C	3	25	3
73	0.mM.caffeine.15°C	3	25	3
74	0.mM.caffeine.15°C	3	25	3
75	0.mM.caffeine.15°C	3	35	3
76	5.mM.caffeine	1	28	0
77	5.mM.caffeine	1	28	0
78	5.mM.caffeine	1	38	0
79	5.mM.caffeine	1	38	0
80	5.mM.caffeine	1	38	0
81	5.mM.caffeine	1	38	0
82	5.mM.caffeine	1	42	0
83	5.mM.caffeine	1	42	0
84	5.mM.caffeine	1	42	0
85	5.mM.caffeine	1	42	0
86	5.mM.caffeine	1	42	0
87	5.mM.caffeine	1	42	0
88	5.mM.caffeine	1	42	0
89	5.mM.caffeine	1	42	0
90	5.mM.caffeine	1	42	0
91	5.mM.caffeine	1	42	0
92	5.mM.caffeine	1	38	1
93	5.mM.caffeine	1	38	1
94	5.mM.caffeine	1	38	1
95	5.mM.caffeine	2	16	0
96	5.mM.caffeine	2	38	0
97	5.mM.caffeine	2	38	0
98	5.mM.caffeine	2	38	0
99	5.mM.caffeine	2	38	0
100	5.mM.caffeine	2	38	0
101	5.mM.caffeine	2	38	0
102	5.mM.caffeine	2	38	0
103	5.mM.caffeine	2	38	0
104	5.mM.caffeine	2	38	0
105	5.mM.caffeine	2	42	0
106	5.mM.caffeine	2	42	0
107	5.mM.caffeine	2	42	0
108	5.mM.caffeine	2	42	0
109	5.mM.caffeine	2	42	0
110	5.mM.caffeine	2	42	0
111	5.mM.caffeine	2	42	0
112	5.mM.caffeine	2	42	0
113	5.mM.caffeine	2	44	0
114	5.mM.caffeine	2	44	0
115	5.mM.caffeine	2	44	0
116	5.mM.caffeine	2	44	0
117	5.mM.caffeine	2	38	1
118	5.mM.caffeine	2	38	1
119	5.mM.caffeine	2	38	1
120	5.mM.caffeine	3	31	0
121	5.mM.caffeine	3	35	0
122	5.mM.caffeine	3	35	0
123	5.mM.caffeine	3	38	0
124	5.mM.caffeine	3	38	0
125	5.mM.caffeine	3	38	0
126	5.mM.caffeine	3	38	0
127	5.mM.caffeine	3	38	0
128	5.mM.caffeine	3	38	0
129	5.mM.caffeine	3	42	0
130	5.mM.caffeine	3	42	0
131	5.mM.caffeine	3	42	0
132	5.mM.caffeine	3	38	1
