strain	replicate	age.at.death	rupture	
1	0.mM.caffeine	1	19	0
2	0.mM.caffeine	1	31	0
3	0.mM.caffeine	1	31	0
4	0.mM.caffeine	1	31	0
5	0.mM.caffeine	1	33	0
6	0.mM.caffeine	1	35	0
7	0.mM.caffeine	1	35	0
8	0.mM.caffeine	1	38	0
9	0.mM.caffeine	1	38	0
10	0.mM.caffeine	1	38	0
11	0.mM.caffeine	1	38	0
12	0.mM.caffeine	1	40	0
13	0.mM.caffeine	1	42	0
14	0.mM.caffeine	1	24	3
15	0.mM.caffeine	1	26	3
16	0.mM.caffeine	2	13	0
17	0.mM.caffeine	2	31	0
18	0.mM.caffeine	2	31	0
19	0.mM.caffeine	2	31	0
20	0.mM.caffeine	2	35	0
21	0.mM.caffeine	2	35	0
22	0.mM.caffeine	2	35	0
23	0.mM.caffeine	2	35	0
24	0.mM.caffeine	2	38	0
25	0.mM.caffeine	2	38	0
26	0.mM.caffeine	2	42	0
27	0.mM.caffeine	2	28	1
28	0.mM.caffeine	2	35	2
29	0.mM.caffeine	2	24	3
30	5.mM.caffeine	1	10	0
31	5.mM.caffeine	1	13	0
32	5.mM.caffeine	1	26	0
33	5.mM.caffeine	1	28	0
34	5.mM.caffeine	1	28	0
35	5.mM.caffeine	1	31	0
36	5.mM.caffeine	1	31	0
37	5.mM.caffeine	1	31	0
38	5.mM.caffeine	1	33	0
39	5.mM.caffeine	1	49	0
40	5.mM.caffeine	1	49	0
41	5.mM.caffeine	1	53	0
42	5.mM.caffeine	2	24	0
43	5.mM.caffeine	2	24	0
44	5.mM.caffeine	2	24	0
45	5.mM.caffeine	2	26	0
46	5.mM.caffeine	2	26	0
47	5.mM.caffeine	2	28	0
48	5.mM.caffeine	2	28	0
49	5.mM.caffeine	2	31	0
50	5.mM.caffeine	2	31	0
51	5.mM.caffeine	2	31	0
52	5.mM.caffeine	2	31	0
53	5.mM.caffeine	2	31	0
54	5.mM.caffeine	2	31	0
55	5.mM.caffeine	2	31	0
56	5.mM.caffeine	2	31	0
57	5.mM.caffeine	2	31	0
58	5.mM.caffeine	2	33	0
59	5.mM.caffeine	2	35	0
60	5.mM.caffeine	2	40	0
61	5.mM.caffeine	2	40	0
62	5.mM.caffeine	2	42	0
63	5.mM.caffeine	3	24	0
64	5.mM.caffeine	3	24	0
65	5.mM.caffeine	3	26	0
66	5.mM.caffeine	3	26	0
67	5.mM.caffeine	3	26	0
68	5.mM.caffeine	3	26	0
69	5.mM.caffeine	3	26	0
70	5.mM.caffeine	3	26	0
71	5.mM.caffeine	3	28	0
72	5.mM.caffeine	3	28	0
73	5.mM.caffeine	3	31	0
74	5.mM.caffeine	3	31	0
75	5.mM.caffeine	3	31	0
76	5.mM.caffeine	3	31	0
77	5.mM.caffeine	3	31	0
78	5.mM.caffeine	3	31	0
79	5.mM.caffeine	3	31	0
80	5.mM.caffeine	3	35	0
81	5.mM.caffeine	3	38	0
82	5.mM.caffeine	3	42	0
