strain	replicate	age.at.death	rupture	
1	0.mM.caffeine	1	22	0
2	0.mM.caffeine	1	22	0
3	0.mM.caffeine	1	29	0
4	0.mM.caffeine	1	29	0
5	0.mM.caffeine	1	32	0
6	0.mM.caffeine	1	37	0
7	0.mM.caffeine	1	39	0
8	0.mM.caffeine	1	39	0
9	0.mM.caffeine	1	39	0
10	0.mM.caffeine	1	39	0
11	0.mM.caffeine	1	42	0
12	0.mM.caffeine	1	45	0
13	0.mM.caffeine	1	52	0
14	0.mM.caffeine	1	22	1
15	0.mM.caffeine	1	22	1
16	0.mM.caffeine	1	25	1
17	0.mM.caffeine	1	25	1
18	0.mM.caffeine	1	29	1
19	0.mM.caffeine	1	29	1
20	0.mM.caffeine	1	29	1
21	0.mM.caffeine	1	29	1
22	0.mM.caffeine	1	32	1
23	0.mM.caffeine	1	32	1
24	0.mM.caffeine	1	32	1
25	0.mM.caffeine	1	35	1
26	0.mM.caffeine	1	35	1
27	0.mM.caffeine	1	35	1
28	0.mM.caffeine	1	37	1
29	0.mM.caffeine	1	42	2
30	0.mM.caffeine	2	22	0
31	0.mM.caffeine	2	22	0
32	0.mM.caffeine	2	25	0
33	0.mM.caffeine	2	29	0
34	0.mM.caffeine	2	29	0
35	0.mM.caffeine	2	29	0
36	0.mM.caffeine	2	32	0
37	0.mM.caffeine	2	32	0
38	0.mM.caffeine	2	32	0
39	0.mM.caffeine	2	35	0
40	0.mM.caffeine	2	35	0
41	0.mM.caffeine	2	35	0
42	0.mM.caffeine	2	35	0
43	0.mM.caffeine	2	35	0
44	0.mM.caffeine	2	35	0
45	0.mM.caffeine	2	37	0
46	0.mM.caffeine	2	37	0
47	0.mM.caffeine	2	39	0
48	0.mM.caffeine	2	39	0
49	0.mM.caffeine	2	45	0
50	0.mM.caffeine	2	45	0
51	0.mM.caffeine	2	22	1
52	0.mM.caffeine	2	22	1
53	0.mM.caffeine	2	22	1
54	0.mM.caffeine	2	22	1
55	0.mM.caffeine	2	22	1
56	0.mM.caffeine	2	25	1
57	0.mM.caffeine	2	29	1
58	0.mM.caffeine	2	29	1
59	0.mM.caffeine	2	32	1
60	0.mM.caffeine	2	32	1
61	0.mM.caffeine	2	35	1
62	0.mM.caffeine	2	29	2
63	0.mM.caffeine	3	22	0
64	0.mM.caffeine	3	29	0
65	0.mM.caffeine	3	29	0
66	0.mM.caffeine	3	29	0
67	0.mM.caffeine	3	29	0
68	0.mM.caffeine	3	29	0
69	0.mM.caffeine	3	29	0
70	0.mM.caffeine	3	32	0
71	0.mM.caffeine	3	32	0
72	0.mM.caffeine	3	32	0
73	0.mM.caffeine	3	32	0
74	0.mM.caffeine	3	32	0
75	0.mM.caffeine	3	35	0
76	0.mM.caffeine	3	35	0
77	0.mM.caffeine	3	37	0
78	0.mM.caffeine	3	37	0
79	0.mM.caffeine	3	39	0
80	0.mM.caffeine	3	39	0
81	0.mM.caffeine	3	42	0
82	0.mM.caffeine	3	45	0
83	0.mM.caffeine	3	25	1
84	0.mM.caffeine	3	29	1
85	0.mM.caffeine	3	29	1
86	0.mM.caffeine	3	29	1
87	0.mM.caffeine	3	29	1
88	0.mM.caffeine	3	32	1
89	0.mM.caffeine	3	32	1
90	0.mM.caffeine	3	35	1
91	0.mM.caffeine	3	35	1
92	0.mM.caffeine	3	37	1
93	5.mM.caffeine	1	45	0
94	5.mM.caffeine	1	52	0
95	5.mM.caffeine	1	56	0
96	5.mM.caffeine	1	56	0
97	5.mM.caffeine	1	56	0
98	5.mM.caffeine	1	58	0
99	5.mM.caffeine	1	58	0
100	5.mM.caffeine	1	60	0
101	5.mM.caffeine	1	63	0
102	5.mM.caffeine	1	63	0
103	5.mM.caffeine	1	22	1
104	5.mM.caffeine	1	29	1
105	5.mM.caffeine	1	29	1
106	5.mM.caffeine	1	29	1
107	5.mM.caffeine	1	32	1
108	5.mM.caffeine	1	32	1
109	5.mM.caffeine	1	35	1
110	5.mM.caffeine	1	35	1
111	5.mM.caffeine	1	35	1
112	5.mM.caffeine	1	37	1
113	5.mM.caffeine	1	37	1
114	5.mM.caffeine	1	39	1
115	5.mM.caffeine	1	39	1
