"strain"	"replicate"	"age.at.death"	"rupture"
"101"	"hif-1"	1	29	2
"102"	"hif-1"	1	22	3
"103"	"hif-1"	1	22	3
"104"	"hif-1"	1	22	3
"105"	"hif-1"	1	22	3
"106"	"hif-1"	1	24	3
"107"	"hif-1"	1	24	3
"108"	"hif-1"	1	27	3
"109"	"hif-1"	1	29	3
"110"	"hif-1"	1	29	3
"111"	"hif-1"	1	29	3
"112"	"hif-1"	1	31	3
"113"	"hif-1"	2	19	0
"114"	"hif-1"	2	19	0
"115"	"hif-1"	2	22	0
"116"	"hif-1"	2	22	0
"117"	"hif-1"	2	24	0
"118"	"hif-1"	2	24	0
"119"	"hif-1"	2	24	0
"120"	"hif-1"	2	29	0
"121"	"hif-1"	2	29	0
"122"	"hif-1"	2	31	0
"123"	"hif-1"	2	31	0
"124"	"hif-1"	2	33	0
"125"	"hif-1"	2	33	0
"126"	"hif-1"	2	36	0
"127"	"hif-1"	2	38	0
"128"	"hif-1"	2	40	0
"129"	"hif-1"	2	43	0
"130"	"hif-1"	2	45	0
"131"	"hif-1"	2	50	0
"132"	"hif-1"	2	27	2
"133"	"hif-1"	2	19	3
"134"	"vhl-1"	1	10	0
"135"	"vhl-1"	1	22	0
"136"	"vhl-1"	1	22	0
"137"	"vhl-1"	1	24	0
"138"	"vhl-1"	1	27	0
"139"	"vhl-1"	1	29	0
"140"	"vhl-1"	1	29	0
"141"	"vhl-1"	1	29	0
"142"	"vhl-1"	1	31	0
"143"	"vhl-1"	1	33	0
"144"	"vhl-1"	1	36	0
"145"	"vhl-1"	1	36	0
"146"	"vhl-1"	1	38	0
"147"	"vhl-1"	1	38	0
"148"	"vhl-1"	1	40	0
"149"	"vhl-1"	1	40	0
"150"	"vhl-1"	1	40	0
"151"	"vhl-1"	1	43	0
"152"	"vhl-1"	1	43	0
"153"	"vhl-1"	1	43	0
"154"	"vhl-1"	1	43	0
"155"	"vhl-1"	1	45	0
"156"	"vhl-1"	1	45	0
"157"	"vhl-1"	1	45	0
"158"	"vhl-1"	1	45	0
"159"	"vhl-1"	1	45	0
"160"	"vhl-1"	1	45	0
"161"	"vhl-1"	1	45	0
"162"	"vhl-1"	1	47	0
"163"	"vhl-1"	1	50	0
"164"	"vhl-1"	1	50	0
"165"	"vhl-1"	1	52	0
"166"	"vhl-1"	1	54	0
"167"	"vhl-1"	2	22	0
"168"	"vhl-1"	2	38	0
"169"	"vhl-1"	2	40	0
"170"	"vhl-1"	2	40	0
"171"	"vhl-1"	2	40	0
"172"	"vhl-1"	2	43	0
"173"	"vhl-1"	2	43	0
"174"	"vhl-1"	2	43	0
"175"	"vhl-1"	2	43	0
"176"	"vhl-1"	2	45	0
"177"	"vhl-1"	2	45	0
"178"	"vhl-1"	2	45	0
"179"	"vhl-1"	2	47	0
"180"	"vhl-1"	2	47	0
"181"	"vhl-1"	2	50	0
"182"	"vhl-1"	2	50	0
"183"	"vhl-1"	2	50	0
"184"	"vhl-1"	2	50	0
"185"	"vhl-1"	2	50	0
"186"	"egl-9"	1	15	0
"187"	"egl-9"	1	15	0
"188"	"egl-9"	1	15	0
"189"	"egl-9"	1	22	0
"190"	"egl-9"	1	27	0
"191"	"egl-9"	1	27	0
"192"	"egl-9"	1	29	0
"193"	"egl-9"	1	29	0
"194"	"egl-9"	1	29	0
"195"	"egl-9"	1	29	0
"196"	"egl-9"	1	31	0
"197"	"egl-9"	1	31	0
"198"	"egl-9"	1	33	0
"199"	"egl-9"	1	36	0
"200"	"egl-9"	1	36	0
"201"	"egl-9"	1	36	0
"202"	"egl-9"	1	36	0
"203"	"egl-9"	1	38	0
"204"	"egl-9"	1	38	0
"205"	"egl-9"	1	38	0
"206"	"egl-9"	1	38	0
"207"	"egl-9"	1	38	0
"208"	"egl-9"	1	38	0
"209"	"egl-9"	1	38	0
"210"	"egl-9"	1	40	0
"211"	"egl-9"	1	40	0
"212"	"egl-9"	1	40	0
"213"	"egl-9"	1	40	0
"214"	"egl-9"	1	40	0
"215"	"egl-9"	1	40	0
"216"	"egl-9"	1	43	0
"217"	"egl-9"	1	43	0
"218"	"egl-9"	1	43	0
"219"	"egl-9"	1	43	0
"220"	"egl-9"	1	43	0
"221"	"egl-9"	1	43	0
"222"	"egl-9"	1	43	0
"223"	"egl-9"	1	43	0
"224"	"egl-9"	1	43	0
"225"	"egl-9"	1	43	0
"226"	"egl-9"	1	43	0
"227"	"egl-9"	1	43	0
"228"	"egl-9"	1	43	0
"229"	"egl-9"	1	43	0
"230"	"egl-9"	1	43	0
"231"	"egl-9"	1	45	0
"232"	"egl-9"	1	45	0
"233"	"egl-9"	1	45	0
"234"	"egl-9"	1	45	0
"235"	"egl-9"	1	45	0
"236"	"egl-9"	1	47	0
"237"	"egl-9"	1	47	0
"238"	"egl-9"	1	47	0
"239"	"egl-9"	1	47	0
"240"	"egl-9"	1	52	0
"241"	"egl-9"	1	52	0
"242"	"egl-9"	1	54	0
"243"	"egl-9"	1	54	0
"244"	"egl-9"	2	12	0
"245"	"egl-9"	2	36	0
"246"	"egl-9"	2	36	0
"247"	"egl-9"	2	38	0
"248"	"egl-9"	2	38	0
"249"	"egl-9"	2	38	0
"250"	"egl-9"	2	38	0
"251"	"egl-9"	2	38	0
"252"	"egl-9"	2	40	0
"253"	"egl-9"	2	40	0
"254"	"egl-9"	2	40	0
"255"	"egl-9"	2	43	0
"256"	"egl-9"	2	43	0
"257"	"egl-9"	2	43	0
"258"	"egl-9"	2	43	0
"259"	"egl-9"	2	43	0
"260"	"egl-9"	2	43	0
"261"	"egl-9"	2	43	0
"262"	"egl-9"	2	43	0
"263"	"egl-9"	2	43	0
"264"	"egl-9"	2	45	0
"265"	"egl-9"	2	45	0
"266"	"egl-9"	2	45	0
"267"	"egl-9"	2	45	0
"268"	"egl-9"	2	45	0
"269"	"egl-9"	2	45	0
"270"	"egl-9"	2	45	0
"271"	"egl-9"	2	47	0
"272"	"egl-9"	2	47	0
"273"	"egl-9"	2	50	0
"274"	"egl-9"	2	56	0
