strain	replicate	age.at.death	rupture	
1	N2	1	10	0
2	N2	1	10	0
3	N2	1	15	0
4	N2	1	15	0
5	N2	1	15	0
6	N2	1	15	0
7	N2	1	15	0
8	N2	1	17	0
9	N2	1	17	0
10	N2	1	17	0
11	N2	1	19	0
12	N2	1	19	0
13	N2	1	19	0
14	N2	1	19	0
15	N2	1	19	0
16	N2	1	19	0
17	N2	1	19	0
18	N2	1	19	0
19	N2	1	19	0
20	N2	1	19	0
21	N2	1	19	0
22	N2	1	19	0
23	N2	1	19	0
24	N2	1	19	0
25	N2	1	19	0
26	N2	1	22	0
27	N2	1	22	0
28	N2	1	22	0
29	N2	1	22	0
30	N2	1	22	0
31	N2	1	22	0
32	N2	1	22	0
33	N2	1	22	0
34	N2	1	22	0
35	N2	1	22	0
36	N2	1	22	0
37	N2	1	22	0
38	N2	1	24	0
39	N2	1	24	0
40	N2	1	24	0
41	N2	1	26	0
42	N2	1	26	0
43	N2	1	26	0
44	N2	1	26	0
45	N2	1	26	0
46	N2	1	26	0
47	N2	1	26	0
48	N2	1	26	0
49	N2	1	26	0
50	N2	1	26	0
51	N2	1	29	0
52	N2	1	29	0
53	N2	1	29	0
54	N2	1	29	0
55	N2	1	29	0
56	N2	1	29	0
57	N2	1	29	0
58	N2	1	29	0
59	N2	1	29	0
60	N2	1	29	0
61	N2	1	29	0
62	N2	1	29	0
63	N2	1	29	0
64	N2	1	29	0
65	N2	1	29	0
66	N2	1	29	0
67	N2	1	29	0
68	N2	1	31	0
69	N2	1	31	0
70	N2	1	31	0
71	N2	1	31	0
72	N2	1	31	0
73	N2	1	31	0
74	N2	1	33	0
75	N2	1	36	0
76	N2	1	36	0
77	N2	1	36	0
78	N2	1	36	0
79	N2	1	38	0
80	N2	1	38	0
81	N2	1	38	0
82	N2	1	45	0
83	N2	1	19	1
84	N2	1	19	1
85	N2	1	19	1
86	N2	1	19	1
87	N2	1	24	1
88	N2	1	24	1
89	N2	1	24	1
90	N2	1	24	1
91	N2	1	24	1
92	N2	1	29	1
93	N2	1	31	1
94	N2	1	15	2
95	N2	1	15	2
96	N2	1	17	2
97	N2	1	17	2
98	N2	1	17	2
99	N2	1	17	2
100	N2	1	19	2
101	N2	1	19	2
102	N2	1	22	2
103	N2	1	22	2
104	N2	1	22	2
105	N2	1	22	2
106	N2	1	22	2
107	N2	1	22	2
108	N2	1	22	2
109	N2	1	22	2
110	N2	1	22	2
111	N2	1	22	2
112	N2	1	22	2
113	N2	1	22	2
114	N2	1	22	2
115	N2	1	22	2
116	N2	1	22	2
117	N2	1	22	2
118	N2	1	24	2
119	N2	1	24	2
120	N2	1	24	2
121	N2	1	24	2
122	N2	1	29	2
123	N2	1	29	2
124	N2	1	31	2
125	N2	1	15	3
126	N2	1	17	3
127	N2	1	31	3
128	N2	1	31	3
129	N2	2	17	0
130	N2	2	33	0
131	N2	2	33	0
132	N2	2	45	1
133	N2	2	15	2
134	N2	2	17	2
135	N2	2	17	2
136	N2	2	19	2
137	N2	2	22	2
138	N2	2	24	2
139	N2	2	26	2
140	N2	2	26	2
141	N2	2	26	2
142	N2	2	29	2
143	N2	2	29	2
144	N2	2	29	2
145	N2	2	31	2
146	N2	2	31	2
147	N2	2	36	2
148	N2	2	40	2
149	N2	2	15	3
150	N2	2	17	3
151	N2	2	17	3
152	N2	2	17	3
153	N2	2	17	3
154	N2	2	17	3
155	N2	2	19	3
156	N2	2	19	3
157	N2	2	19	3
158	N2	2	19	3
159	N2	2	19	3
160	N2	2	22	3
161	N2	2	22	3
162	N2	2	22	3
163	N2	2	22	3
164	N2	2	22	3
165	N2	2	22	3
166	N2	2	22	3
167	N2	2	22	3
168	N2	2	22	3
169	N2	2	22	3
170	N2	2	22	3
171	N2	2	22	3
172	N2	2	22	3
173	N2	2	22	3
174	N2	2	22	3
175	N2	2	24	3
176	N2	2	26	3
177	N2	2	26	3
178	hif-1	1	10	0
179	hif-1	1	10	0
180	hif-1	1	10	0
181	hif-1	1	15	0
182	hif-1	1	15	0
183	hif-1	1	15	0
184	hif-1	1	15	0
185	hif-1	1	15	0
186	hif-1	1	17	0
187	hif-1	1	17	0
188	hif-1	1	17	0
189	hif-1	1	19	0
190	hif-1	1	19	0
191	hif-1	1	19	0
192	hif-1	1	22	0
193	hif-1	1	22	0
194	hif-1	1	22	0
195	hif-1	1	22	0
196	hif-1	1	22	0
197	hif-1	1	22	0
198	hif-1	1	22	0
199	hif-1	1	22	0
200	hif-1	1	22	0
201	hif-1	1	22	0
202	hif-1	1	22	0
203	hif-1	1	22	0
204	hif-1	1	22	0
205	hif-1	1	22	0
206	hif-1	1	22	0
207	hif-1	1	22	0
208	hif-1	1	22	0
209	hif-1	1	22	0
210	hif-1	1	22	0
211	hif-1	1	22	0
212	hif-1	1	22	0
213	hif-1	1	22	0
