"strain"	"replicate"	"age.at.death"	"rupture"
"415"	"egl-9(n571)"	1	46	0
"416"	"egl-9(n571)"	1	46	0
"417"	"egl-9(n571)"	1	46	0
"418"	"egl-9(n571)"	1	49	0
"419"	"egl-9(n571)"	1	49	0
"420"	"egl-9(n571)"	1	49	0
"421"	"egl-9(n571)"	1	49	0
"422"	"egl-9(n571)"	1	51	0
"423"	"egl-9(n571)"	1	53	0
"424"	"egl-9(n571)"	1	56	0
"425"	"egl-9(n571)"	1	37	1
"426"	"egl-9(n571)"	1	39	1
"427"	"egl-9(n571)"	1	39	1
"428"	"egl-9(n571)"	2	21	0
"429"	"egl-9(n571)"	2	23	0
"430"	"egl-9(n571)"	2	26	0
"431"	"egl-9(n571)"	2	26	0
"432"	"egl-9(n571)"	2	28	0
"433"	"egl-9(n571)"	2	28	0
"434"	"egl-9(n571)"	2	30	0
"435"	"egl-9(n571)"	2	30	0
"436"	"egl-9(n571)"	2	35	0
"437"	"egl-9(n571)"	2	35	0
"438"	"egl-9(n571)"	2	35	0
"439"	"egl-9(n571)"	2	35	0
"440"	"egl-9(n571)"	2	35	0
"441"	"egl-9(n571)"	2	35	0
"442"	"egl-9(n571)"	2	37	0
"443"	"egl-9(n571)"	2	37	0
"444"	"egl-9(n571)"	2	39	0
"445"	"egl-9(n571)"	2	39	0
"446"	"egl-9(n571)"	2	39	0
"447"	"egl-9(n571)"	2	39	0
"448"	"egl-9(n571)"	2	39	0
"449"	"egl-9(n571)"	2	39	0
"450"	"egl-9(n571)"	2	42	0
"451"	"egl-9(n571)"	2	42	0
"452"	"egl-9(n571)"	2	42	0
"453"	"egl-9(n571)"	2	42	0
"454"	"egl-9(n571)"	2	42	0
"455"	"egl-9(n571)"	2	42	0
"456"	"egl-9(n571)"	2	42	0
"457"	"egl-9(n571)"	2	42	0
"458"	"egl-9(n571)"	2	44	0
"459"	"egl-9(n571)"	2	44	0
"460"	"egl-9(n571)"	2	44	0
"461"	"egl-9(n571)"	2	44	0
"462"	"egl-9(n571)"	2	44	0
"463"	"egl-9(n571)"	2	44	0
"464"	"egl-9(n571)"	2	44	0
"465"	"egl-9(n571)"	2	44	0
"466"	"egl-9(n571)"	2	44	0
"467"	"egl-9(n571)"	2	44	0
"468"	"egl-9(n571)"	2	44	0
"469"	"egl-9(n571)"	2	44	0
"470"	"egl-9(n571)"	2	46	0
"471"	"egl-9(n571)"	2	46	0
"472"	"egl-9(n571)"	2	46	0
"473"	"egl-9(n571)"	2	46	0
"474"	"egl-9(n571)"	2	46	0
"475"	"egl-9(n571)"	2	46	0
"476"	"egl-9(n571)"	2	49	0
"477"	"egl-9(n571)"	2	49	0
"478"	"egl-9(n571)"	2	49	0
"479"	"egl-9(n571)"	2	51	0
"480"	"egl-9(n571)"	2	51	0
"481"	"egl-9(n571)"	2	56	0
"482"	"egl-9(n571)"	2	32	1
