strain	replicate	age.at.death	rupture	
1	N2.EV.(RNAi)	1	16	0
2	N2.EV.(RNAi)	1	16	0
3	N2.EV.(RNAi)	1	16	0
4	N2.EV.(RNAi)	1	16	0
5	N2.EV.(RNAi)	1	26	0
6	N2.EV.(RNAi)	1	26	0
7	N2.EV.(RNAi)	1	30	0
8	N2.EV.(RNAi)	1	33	0
9	N2.EV.(RNAi)	1	35	0
10	N2.EV.(RNAi)	1	37	0
11	N2.EV.(RNAi)	1	40	0
12	N2.EV.(RNAi)	1	16	1
13	N2.EV.(RNAi)	1	16	1
14	N2.EV.(RNAi)	1	16	2
15	N2.EV.(RNAi)	1	16	2
16	N2.EV.(RNAi)	1	16	2
17	N2.EV.(RNAi)	1	19	2
18	N2.EV.(RNAi)	1	19	2
19	N2.EV.(RNAi)	1	19	2
20	N2.EV.(RNAi)	1	19	2
21	N2.EV.(RNAi)	1	19	2
22	N2.EV.(RNAi)	1	19	2
23	N2.EV.(RNAi)	1	19	2
24	N2.EV.(RNAi)	1	19	2
25	N2.EV.(RNAi)	1	19	2
26	N2.EV.(RNAi)	1	19	2
27	N2.EV.(RNAi)	1	19	2
28	N2.EV.(RNAi)	1	19	2
29	N2.EV.(RNAi)	1	21	2
30	N2.EV.(RNAi)	1	21	2
31	N2.EV.(RNAi)	1	21	2
32	N2.EV.(RNAi)	1	21	2
33	N2.EV.(RNAi)	1	21	2
34	N2.EV.(RNAi)	1	21	2
35	N2.EV.(RNAi)	1	21	2
36	N2.EV.(RNAi)	1	21	2
37	N2.EV.(RNAi)	1	21	2
38	N2.EV.(RNAi)	1	21	2
39	N2.EV.(RNAi)	1	21	2
40	N2.EV.(RNAi)	1	21	2
41	N2.EV.(RNAi)	1	21	2
42	N2.EV.(RNAi)	1	21	2
43	N2.EV.(RNAi)	1	21	2
44	N2.EV.(RNAi)	1	21	2
45	N2.EV.(RNAi)	1	21	2
46	N2.EV.(RNAi)	1	21	2
47	N2.EV.(RNAi)	1	21	2
48	N2.EV.(RNAi)	1	21	2
49	N2.EV.(RNAi)	1	21	2
50	N2.EV.(RNAi)	1	21	2
51	N2.EV.(RNAi)	1	21	2
52	N2.EV.(RNAi)	1	21	2
53	N2.EV.(RNAi)	1	21	2
54	N2.EV.(RNAi)	1	21	2
55	N2.EV.(RNAi)	1	21	2
56	N2.EV.(RNAi)	1	21	2
57	N2.EV.(RNAi)	1	21	2
58	N2.EV.(RNAi)	1	21	2
59	N2.EV.(RNAi)	1	21	2
60	N2.EV.(RNAi)	1	21	2
61	N2.EV.(RNAi)	1	21	2
62	N2.EV.(RNAi)	1	21	2
63	N2.EV.(RNAi)	1	21	2
64	N2.EV.(RNAi)	1	21	2
65	N2.EV.(RNAi)	1	21	2
66	N2.EV.(RNAi)	1	21	2
67	N2.EV.(RNAi)	1	21	2
68	N2.EV.(RNAi)	1	21	2
69	N2.EV.(RNAi)	1	21	2
70	N2.EV.(RNAi)	1	21	2
71	N2.EV.(RNAi)	1	21	2
72	N2.EV.(RNAi)	1	23	2
73	N2.EV.(RNAi)	1	23	2
74	N2.EV.(RNAi)	1	23	2
75	N2.EV.(RNAi)	1	23	2
76	N2.EV.(RNAi)	1	23	2
77	N2.EV.(RNAi)	1	23	2
78	N2.EV.(RNAi)	1	23	2
79	N2.EV.(RNAi)	1	23	2
80	N2.EV.(RNAi)	1	23	2
81	N2.EV.(RNAi)	1	23	2
82	N2.EV.(RNAi)	1	23	2
83	N2.EV.(RNAi)	1	23	2
84	N2.EV.(RNAi)	1	23	2
85	N2.EV.(RNAi)	1	23	2
86	N2.EV.(RNAi)	1	23	2
87	N2.EV.(RNAi)	1	23	2
88	N2.EV.(RNAi)	1	23	2
89	N2.EV.(RNAi)	1	23	2
90	N2.EV.(RNAi)	1	23	2
91	N2.EV.(RNAi)	1	23	2
92	N2.EV.(RNAi)	1	23	2
93	N2.EV.(RNAi)	1	23	2
94	N2.EV.(RNAi)	1	23	2
95	N2.EV.(RNAi)	1	23	2
96	N2.EV.(RNAi)	1	26	2
97	N2.EV.(RNAi)	1	26	2
98	N2.EV.(RNAi)	1	26	2
99	N2.EV.(RNAi)	1	26	2
100	N2.EV.(RNAi)	1	26	2
101	N2.EV.(RNAi)	1	28	2
102	N2.EV.(RNAi)	1	28	2
103	N2.EV.(RNAi)	1	28	2
104	N2.EV.(RNAi)	1	28	2
105	N2.EV.(RNAi)	1	30	2
106	N2.EV.(RNAi)	1	30	2
107	N2.EV.(RNAi)	1	16	3
108	N2.EV.(RNAi)	1	16	3
109	N2.EV.(RNAi)	1	16	3
110	N2.EV.(RNAi)	1	19	3
111	N2.EV.(RNAi)	1	19	3
112	N2.EV.(RNAi)	2	13	0
113	N2.EV.(RNAi)	2	13	0
114	N2.EV.(RNAi)	2	13	0
115	N2.EV.(RNAi)	2	16	0
116	N2.EV.(RNAi)	2	16	0
117	N2.EV.(RNAi)	2	16	0
118	N2.EV.(RNAi)	2	16	0
119	N2.EV.(RNAi)	2	19	0
120	N2.EV.(RNAi)	2	19	0
121	N2.EV.(RNAi)	2	35	0
122	N2.EV.(RNAi)	2	26	1
123	N2.EV.(RNAi)	2	13	2
124	N2.EV.(RNAi)	2	13	2
125	N2.EV.(RNAi)	2	16	2
126	N2.EV.(RNAi)	2	16	2
127	N2.EV.(RNAi)	2	16	2
128	N2.EV.(RNAi)	2	16	2
129	N2.EV.(RNAi)	2	16	2
130	N2.EV.(RNAi)	2	19	2
131	N2.EV.(RNAi)	2	19	2
132	N2.EV.(RNAi)	2	19	2
133	N2.EV.(RNAi)	2	19	2
134	N2.EV.(RNAi)	2	19	2
135	N2.EV.(RNAi)	2	19	2
136	N2.EV.(RNAi)	2	19	2
137	N2.EV.(RNAi)	2	19	2
138	N2.EV.(RNAi)	2	19	2
139	N2.EV.(RNAi)	2	19	2
140	N2.EV.(RNAi)	2	19	2
141	N2.EV.(RNAi)	2	19	2
142	N2.EV.(RNAi)	2	19	2
143	N2.EV.(RNAi)	2	19	2
144	N2.EV.(RNAi)	2	19	2
145	N2.EV.(RNAi)	2	19	2
146	N2.EV.(RNAi)	2	21	2
147	N2.EV.(RNAi)	2	21	2
148	N2.EV.(RNAi)	2	21	2
149	N2.EV.(RNAi)	2	21	2
150	N2.EV.(RNAi)	2	21	2
151	N2.EV.(RNAi)	2	21	2
152	N2.EV.(RNAi)	2	21	2
153	N2.EV.(RNAi)	2	21	2
154	N2.EV.(RNAi)	2	21	2
155	N2.EV.(RNAi)	2	21	2
156	N2.EV.(RNAi)	2	21	2
157	N2.EV.(RNAi)	2	21	2
158	N2.EV.(RNAi)	2	21	2
159	N2.EV.(RNAi)	2	21	2
160	N2.EV.(RNAi)	2	21	2
161	N2.EV.(RNAi)	2	21	2
162	N2.EV.(RNAi)	2	21	2
163	N2.EV.(RNAi)	2	21	2
164	N2.EV.(RNAi)	2	21	2
165	N2.EV.(RNAi)	2	21	2
166	N2.EV.(RNAi)	2	21	2
167	N2.EV.(RNAi)	2	21	2
168	N2.EV.(RNAi)	2	21	2
169	N2.EV.(RNAi)	2	23	2
170	N2.EV.(RNAi)	2	23	2
171	N2.EV.(RNAi)	2	23	2
172	N2.EV.(RNAi)	2	23	2
173	N2.EV.(RNAi)	2	23	2
174	N2.EV.(RNAi)	2	23	2
175	N2.EV.(RNAi)	2	23	2
176	N2.EV.(RNAi)	2	23	2
177	N2.EV.(RNAi)	2	23	2
178	N2.EV.(RNAi)	2	23	2
179	N2.EV.(RNAi)	2	23	2
180	N2.EV.(RNAi)	2	23	2
181	N2.EV.(RNAi)	2	23	2
182	N2.EV.(RNAi)	2	23	2
183	N2.EV.(RNAi)	2	23	2
184	N2.EV.(RNAi)	2	23	2
185	N2.EV.(RNAi)	2	23	2
186	N2.EV.(RNAi)	2	23	2
187	N2.EV.(RNAi)	2	23	2
188	N2.EV.(RNAi)	2	23	2
189	N2.EV.(RNAi)	2	23	2
190	N2.EV.(RNAi)	2	26	2
191	N2.EV.(RNAi)	2	26	2
192	N2.EV.(RNAi)	2	28	2
193	N2.EV.(RNAi)	2	28	2
194	N2.EV.(RNAi)	2	28	2
195	N2.EV.(RNAi)	2	28	2
196	N2.EV.(RNAi)	2	30	2
197	N2.EV.(RNAi)	2	30	2
198	N2.EV.(RNAi)	2	16	3
199	N2.EV.(RNAi)	2	23	3
200	N2.egl-9.(RNAi)	1	13	0
201	N2.egl-9.(RNAi)	1	16	0
202	N2.egl-9.(RNAi)	1	16	0
203	N2.egl-9.(RNAi)	1	26	0
204	N2.egl-9.(RNAi)	1	30	0
205	N2.egl-9.(RNAi)	1	30	0
206	N2.egl-9.(RNAi)	1	33	0
207	N2.egl-9.(RNAi)	1	33	0
208	N2.egl-9.(RNAi)	1	33	0
209	N2.egl-9.(RNAi)	1	33	0
210	N2.egl-9.(RNAi)	1	35	0
211	N2.egl-9.(RNAi)	1	37	0
212	N2.egl-9.(RNAi)	1	42	0
213	N2.egl-9.(RNAi)	1	26	1
214	N2.egl-9.(RNAi)	1	16	2
215	N2.egl-9.(RNAi)	1	19	2
216	N2.egl-9.(RNAi)	1	19	2
217	N2.egl-9.(RNAi)	1	19	2
218	N2.egl-9.(RNAi)	1	19	2
219	N2.egl-9.(RNAi)	1	19	2
220	N2.egl-9.(RNAi)	1	21	2
221	N2.egl-9.(RNAi)	1	21	2
222	N2.egl-9.(RNAi)	1	23	2
223	N2.egl-9.(RNAi)	1	23	2
224	N2.egl-9.(RNAi)	1	23	2
225	N2.egl-9.(RNAi)	1	26	2
226	N2.egl-9.(RNAi)	1	26	2
227	N2.egl-9.(RNAi)	1	28	2
228	N2.egl-9.(RNAi)	1	28	2
229	N2.egl-9.(RNAi)	1	28	2
230	N2.egl-9.(RNAi)	1	28	2
231	N2.egl-9.(RNAi)	2	13	0
232	N2.egl-9.(RNAi)	2	16	0
233	N2.egl-9.(RNAi)	2	16	0
234	N2.egl-9.(RNAi)	2	19	0
235	N2.egl-9.(RNAi)	2	19	0
236	N2.egl-9.(RNAi)	2	23	0
237	N2.egl-9.(RNAi)	2	26	0
238	N2.egl-9.(RNAi)	2	28	0
239	N2.egl-9.(RNAi)	2	30	0
240	N2.egl-9.(RNAi)	2	30	0
241	N2.egl-9.(RNAi)	2	30	0
242	N2.egl-9.(RNAi)	2	30	0
243	N2.egl-9.(RNAi)	2	30	0
244	N2.egl-9.(RNAi)	2	33	0
245	N2.egl-9.(RNAi)	2	33	0
246	N2.egl-9.(RNAi)	2	33	0
247	N2.egl-9.(RNAi)	2	33	0
248	N2.egl-9.(RNAi)	2	35	0
249	N2.egl-9.(RNAi)	2	35	0
250	N2.egl-9.(RNAi)	2	35	0
251	N2.egl-9.(RNAi)	2	35	0
252	N2.egl-9.(RNAi)	2	35	0
253	N2.egl-9.(RNAi)	2	40	0
254	N2.egl-9.(RNAi)	2	40	0
255	N2.egl-9.(RNAi)	2	40	0
256	N2.egl-9.(RNAi)	2	40	0
257	N2.egl-9.(RNAi)	2	40	0
258	N2.egl-9.(RNAi)	2	42	0
259	N2.egl-9.(RNAi)	2	42	0
260	N2.egl-9.(RNAi)	2	42	0
261	N2.egl-9.(RNAi)	2	44	0
262	N2.egl-9.(RNAi)	2	44	0
263	N2.egl-9.(RNAi)	2	47	0
264	N2.egl-9.(RNAi)	2	47	0
265	N2.egl-9.(RNAi)	2	47	0
266	N2.egl-9.(RNAi)	2	47	0
267	N2.egl-9.(RNAi)	2	47	0
268	N2.egl-9.(RNAi)	2	47	0
269	N2.egl-9.(RNAi)	2	47	0
270	N2.egl-9.(RNAi)	2	47	0
271	N2.egl-9.(RNAi)	2	49	0
272	N2.egl-9.(RNAi)	2	51	0
273	N2.egl-9.(RNAi)	2	51	0
274	N2.egl-9.(RNAi)	2	51	0
275	N2.egl-9.(RNAi)	2	16	1
276	N2.egl-9.(RNAi)	2	26	1
277	N2.egl-9.(RNAi)	2	26	1
278	N2.egl-9.(RNAi)	2	16	2
279	N2.egl-9.(RNAi)	2	19	2
280	N2.egl-9.(RNAi)	2	19	2
281	N2.egl-9.(RNAi)	2	21	2
282	N2.egl-9.(RNAi)	2	21	2
283	N2.egl-9.(RNAi)	2	21	2
284	N2.egl-9.(RNAi)	2	26	2
285	N2.egl-9.(RNAi)	2	26	2
286	N2.egl-9.(RNAi)	2	26	2
287	N2.egl-9.(RNAi)	2	28	2
288	N2.egl-9.(RNAi)	2	28	2
289	N2.phy-2.(RNAi)	1	16	0
290	N2.phy-2.(RNAi)	1	16	0
291	N2.phy-2.(RNAi)	1	16	0
292	N2.phy-2.(RNAi)	1	23	0
293	N2.phy-2.(RNAi)	1	23	0
294	N2.phy-2.(RNAi)	1	33	0
295	N2.phy-2.(RNAi)	1	16	1
296	N2.phy-2.(RNAi)	1	16	1
297	N2.phy-2.(RNAi)	1	16	1
298	N2.phy-2.(RNAi)	1	26	1
299	N2.phy-2.(RNAi)	1	26	1
300	N2.phy-2.(RNAi)	1	13	2
301	N2.phy-2.(RNAi)	1	16	2
302	N2.phy-2.(RNAi)	1	16	2
303	N2.phy-2.(RNAi)	1	19	2
304	N2.phy-2.(RNAi)	1	19	2
305	N2.phy-2.(RNAi)	1	19	2
306	N2.phy-2.(RNAi)	1	19	2
307	N2.phy-2.(RNAi)	1	19	2
308	N2.phy-2.(RNAi)	1	19	2
309	N2.phy-2.(RNAi)	1	19	2
310	N2.phy-2.(RNAi)	1	19	2
311	N2.phy-2.(RNAi)	1	19	2
312	N2.phy-2.(RNAi)	1	21	2
313	N2.phy-2.(RNAi)	1	21	2
314	N2.phy-2.(RNAi)	1	21	2
315	N2.phy-2.(RNAi)	1	21	2
316	N2.phy-2.(RNAi)	1	21	2
317	N2.phy-2.(RNAi)	1	21	2
318	N2.phy-2.(RNAi)	1	21	2
319	N2.phy-2.(RNAi)	1	21	2
320	N2.phy-2.(RNAi)	1	21	2
321	N2.phy-2.(RNAi)	1	21	2
322	N2.phy-2.(RNAi)	1	21	2
323	N2.phy-2.(RNAi)	1	21	2
324	N2.phy-2.(RNAi)	1	21	2
325	N2.phy-2.(RNAi)	1	21	2
326	N2.phy-2.(RNAi)	1	21	2
327	N2.phy-2.(RNAi)	1	23	2
328	N2.phy-2.(RNAi)	1	23	2
329	N2.phy-2.(RNAi)	1	23	2
330	N2.phy-2.(RNAi)	1	23	2
331	N2.phy-2.(RNAi)	1	23	2
332	N2.phy-2.(RNAi)	1	23	2
333	N2.phy-2.(RNAi)	1	23	2
334	N2.phy-2.(RNAi)	1	23	2
335	N2.phy-2.(RNAi)	1	23	2
336	N2.phy-2.(RNAi)	1	23	2
337	N2.phy-2.(RNAi)	1	23	2
338	N2.phy-2.(RNAi)	1	23	2
339	N2.phy-2.(RNAi)	1	23	2
340	N2.phy-2.(RNAi)	1	23	2
341	N2.phy-2.(RNAi)	1	23	2
342	N2.phy-2.(RNAi)	1	23	2
343	N2.phy-2.(RNAi)	1	23	2
344	N2.phy-2.(RNAi)	1	23	2
345	N2.phy-2.(RNAi)	1	23	2
346	N2.phy-2.(RNAi)	1	23	2
347	N2.phy-2.(RNAi)	1	23	2
348	N2.phy-2.(RNAi)	1	23	2
349	N2.phy-2.(RNAi)	1	23	2
350	N2.phy-2.(RNAi)	1	23	2
351	N2.phy-2.(RNAi)	1	23	2
352	N2.phy-2.(RNAi)	1	23	2
353	N2.phy-2.(RNAi)	1	23	2
354	N2.phy-2.(RNAi)	1	23	2
355	N2.phy-2.(RNAi)	1	23	2
356	N2.phy-2.(RNAi)	1	23	2
357	N2.phy-2.(RNAi)	1	26	2
358	N2.phy-2.(RNAi)	1	26	2
359	N2.phy-2.(RNAi)	1	26	2
360	N2.phy-2.(RNAi)	1	26	2
361	N2.phy-2.(RNAi)	1	26	2
362	N2.phy-2.(RNAi)	1	26	2
363	N2.phy-2.(RNAi)	1	26	2
364	N2.phy-2.(RNAi)	1	28	2
365	N2.phy-2.(RNAi)	1	28	2
366	N2.phy-2.(RNAi)	1	28	2
367	N2.phy-2.(RNAi)	1	28	2
368	N2.phy-2.(RNAi)	1	28	2
369	N2.phy-2.(RNAi)	1	28	2
370	N2.phy-2.(RNAi)	1	28	2
371	N2.phy-2.(RNAi)	1	28	2
372	N2.phy-2.(RNAi)	1	28	2
373	N2.phy-2.(RNAi)	1	28	2
374	N2.phy-2.(RNAi)	1	28	2
375	N2.phy-2.(RNAi)	1	28	2
376	N2.phy-2.(RNAi)	1	28	2
377	N2.phy-2.(RNAi)	1	28	2
378	N2.phy-2.(RNAi)	1	28	2
379	N2.phy-2.(RNAi)	1	28	2
380	N2.phy-2.(RNAi)	1	28	2
381	N2.phy-2.(RNAi)	1	28	2
382	N2.phy-2.(RNAi)	1	28	2
383	N2.phy-2.(RNAi)	1	28	2
384	N2.phy-2.(RNAi)	1	28	2
385	N2.phy-2.(RNAi)	1	28	2
386	N2.phy-2.(RNAi)	1	28	2
387	N2.phy-2.(RNAi)	1	28	2
388	N2.phy-2.(RNAi)	1	28	2
389	N2.phy-2.(RNAi)	1	28	2
390	N2.phy-2.(RNAi)	1	28	2
391	N2.phy-2.(RNAi)	1	28	2
392	N2.phy-2.(RNAi)	1	28	2
393	N2.phy-2.(RNAi)	1	28	2
394	N2.phy-2.(RNAi)	1	28	2
395	N2.phy-2.(RNAi)	1	28	2
396	N2.phy-2.(RNAi)	1	28	2
397	N2.phy-2.(RNAi)	1	30	2
398	N2.phy-2.(RNAi)	1	30	2
399	N2.phy-2.(RNAi)	1	30	2
400	N2.phy-2.(RNAi)	1	35	2
401	N2.phy-2.(RNAi)	1	35	2
402	N2.phy-2.(RNAi)	1	16	3
403	N2.phy-2.(RNAi)	2	16	0
404	N2.phy-2.(RNAi)	2	16	0
405	N2.phy-2.(RNAi)	2	30	0
406	N2.phy-2.(RNAi)	2	30	0
407	N2.phy-2.(RNAi)	2	33	0
408	N2.phy-2.(RNAi)	2	35	0
409	N2.phy-2.(RNAi)	2	35	0
410	N2.phy-2.(RNAi)	2	37	0
411	N2.phy-2.(RNAi)	2	37	0
412	N2.phy-2.(RNAi)	2	42	0
413	N2.phy-2.(RNAi)	2	16	1
414	N2.phy-2.(RNAi)	2	28	1
415	N2.phy-2.(RNAi)	2	13	2
416	N2.phy-2.(RNAi)	2	16	2
417	N2.phy-2.(RNAi)	2	16	2
418	N2.phy-2.(RNAi)	2	19	2
419	N2.phy-2.(RNAi)	2	19	2
420	N2.phy-2.(RNAi)	2	19	2
421	N2.phy-2.(RNAi)	2	19	2
422	N2.phy-2.(RNAi)	2	19	2
423	N2.phy-2.(RNAi)	2	19	2
424	N2.phy-2.(RNAi)	2	21	2
425	N2.phy-2.(RNAi)	2	21	2
426	N2.phy-2.(RNAi)	2	21	2
427	N2.phy-2.(RNAi)	2	21	2
428	N2.phy-2.(RNAi)	2	21	2
429	N2.phy-2.(RNAi)	2	21	2
430	N2.phy-2.(RNAi)	2	21	2
431	N2.phy-2.(RNAi)	2	21	2
432	N2.phy-2.(RNAi)	2	21	2
433	N2.phy-2.(RNAi)	2	21	2
434	N2.phy-2.(RNAi)	2	21	2
435	N2.phy-2.(RNAi)	2	21	2
436	N2.phy-2.(RNAi)	2	23	2
437	N2.phy-2.(RNAi)	2	23	2
438	N2.phy-2.(RNAi)	2	23	2
439	N2.phy-2.(RNAi)	2	23	2
440	N2.phy-2.(RNAi)	2	23	2
441	N2.phy-2.(RNAi)	2	23	2
442	N2.phy-2.(RNAi)	2	23	2
443	N2.phy-2.(RNAi)	2	23	2
444	N2.phy-2.(RNAi)	2	23	2
445	N2.phy-2.(RNAi)	2	23	2
446	N2.phy-2.(RNAi)	2	23	2
447	N2.phy-2.(RNAi)	2	23	2
448	N2.phy-2.(RNAi)	2	23	2
449	N2.phy-2.(RNAi)	2	23	2
450	N2.phy-2.(RNAi)	2	23	2
451	N2.phy-2.(RNAi)	2	26	2
452	N2.phy-2.(RNAi)	2	26	2
453	N2.phy-2.(RNAi)	2	26	2
454	N2.phy-2.(RNAi)	2	26	2
455	N2.phy-2.(RNAi)	2	26	2
456	N2.phy-2.(RNAi)	2	26	2
457	N2.phy-2.(RNAi)	2	26	2
458	N2.phy-2.(RNAi)	2	26	2
459	N2.phy-2.(RNAi)	2	26	2
460	N2.phy-2.(RNAi)	2	28	2
461	N2.phy-2.(RNAi)	2	28	2
462	N2.phy-2.(RNAi)	2	28	2
463	N2.phy-2.(RNAi)	2	28	2
464	N2.phy-2.(RNAi)	2	28	2
465	N2.phy-2.(RNAi)	2	28	2
466	N2.phy-2.(RNAi)	2	28	2
467	N2.phy-2.(RNAi)	2	28	2
468	N2.phy-2.(RNAi)	2	28	2
469	N2.phy-2.(RNAi)	2	28	2
470	N2.phy-2.(RNAi)	2	28	2
471	N2.phy-2.(RNAi)	2	28	2
472	N2.phy-2.(RNAi)	2	28	2
473	N2.phy-2.(RNAi)	2	28	2
474	N2.phy-2.(RNAi)	2	28	2
475	N2.phy-2.(RNAi)	2	28	2
476	N2.phy-2.(RNAi)	2	28	2
477	N2.phy-2.(RNAi)	2	28	2
478	N2.phy-2.(RNAi)	2	30	2
479	N2.phy-2.(RNAi)	2	30	2
480	N2.phy-2.(RNAi)	2	30	2
481	N2.phy-2.(RNAi)	2	30	2
482	N2.phy-2.(RNAi)	2	30	2
483	N2.phy-2.(RNAi)	2	30	2
484	N2.phy-2.(RNAi)	2	30	2
485	N2.phy-2.(RNAi)	2	30	2
486	N2.phy-2.(RNAi)	2	30	2
487	N2.phy-2.(RNAi)	2	30	2
488	N2.phy-2.(RNAi)	2	30	2
489	N2.phy-2.(RNAi)	2	33	2
490	N2.phy-2.(RNAi)	2	26	3
491	N2.phy-2.(RNAi)	2	28	3
492	N2.phy-2.(RNAi)	2	28	3
493	N2.cah-4.(RNAi)	1	13	0
494	N2.cah-4.(RNAi)	1	16	0
495	N2.cah-4.(RNAi)	1	16	0
496	N2.cah-4.(RNAi)	1	16	0
497	N2.cah-4.(RNAi)	1	16	0
498	N2.cah-4.(RNAi)	1	19	0
499	N2.cah-4.(RNAi)	1	21	0
500	N2.cah-4.(RNAi)	1	33	0
501	N2.cah-4.(RNAi)	1	16	1
502	N2.cah-4.(RNAi)	1	16	1
503	N2.cah-4.(RNAi)	1	16	1
504	N2.cah-4.(RNAi)	1	16	1
505	N2.cah-4.(RNAi)	1	16	1
506	N2.cah-4.(RNAi)	1	16	2
507	N2.cah-4.(RNAi)	1	19	2
508	N2.cah-4.(RNAi)	1	19	2
509	N2.cah-4.(RNAi)	1	19	2
510	N2.cah-4.(RNAi)	1	19	2
511	N2.cah-4.(RNAi)	1	19	2
512	N2.cah-4.(RNAi)	1	19	2
513	N2.cah-4.(RNAi)	1	19	2
514	N2.cah-4.(RNAi)	1	19	2
515	N2.cah-4.(RNAi)	1	19	2
516	N2.cah-4.(RNAi)	1	19	2
517	N2.cah-4.(RNAi)	1	21	2
518	N2.cah-4.(RNAi)	1	21	2
519	N2.cah-4.(RNAi)	1	21	2
520	N2.cah-4.(RNAi)	1	21	2
521	N2.cah-4.(RNAi)	1	21	2
522	N2.cah-4.(RNAi)	1	21	2
523	N2.cah-4.(RNAi)	1	21	2
524	N2.cah-4.(RNAi)	1	21	2
525	N2.cah-4.(RNAi)	1	21	2
526	N2.cah-4.(RNAi)	1	21	2
527	N2.cah-4.(RNAi)	1	21	2
528	N2.cah-4.(RNAi)	1	21	2
529	N2.cah-4.(RNAi)	1	21	2
530	N2.cah-4.(RNAi)	1	21	2
531	N2.cah-4.(RNAi)	1	21	2
532	N2.cah-4.(RNAi)	1	21	2
533	N2.cah-4.(RNAi)	1	21	2
534	N2.cah-4.(RNAi)	1	23	2
535	N2.cah-4.(RNAi)	1	23	2
536	N2.cah-4.(RNAi)	1	23	2
537	N2.cah-4.(RNAi)	1	23	2
538	N2.cah-4.(RNAi)	1	23	2
539	N2.cah-4.(RNAi)	1	23	2
540	N2.cah-4.(RNAi)	1	23	2
541	N2.cah-4.(RNAi)	1	23	2
542	N2.cah-4.(RNAi)	1	23	2
543	N2.cah-4.(RNAi)	1	23	2
544	N2.cah-4.(RNAi)	1	26	2
545	N2.cah-4.(RNAi)	1	26	2
546	N2.cah-4.(RNAi)	1	26	2
547	N2.cah-4.(RNAi)	1	26	2
548	N2.cah-4.(RNAi)	1	28	2
549	N2.cah-4.(RNAi)	1	33	2
550	N2.cah-4.(RNAi)	1	16	3
551	N2.cah-4.(RNAi)	1	16	3
552	N2.cah-4.(RNAi)	1	19	3
553	N2.cah-4.(RNAi)	1	21	3
554	N2.cah-4.(RNAi)	1	21	3
555	N2.cah-4.(RNAi)	1	21	3
556	N2.cah-4.(RNAi)	1	21	3
557	N2.cah-4.(RNAi)	2	16	0
558	N2.cah-4.(RNAi)	2	16	0
559	N2.cah-4.(RNAi)	2	16	0
560	N2.cah-4.(RNAi)	2	16	0
561	N2.cah-4.(RNAi)	2	26	0
562	N2.cah-4.(RNAi)	2	30	0
563	N2.cah-4.(RNAi)	2	30	0
564	N2.cah-4.(RNAi)	2	33	0
565	N2.cah-4.(RNAi)	2	33	0
566	N2.cah-4.(RNAi)	2	33	0
567	N2.cah-4.(RNAi)	2	33	0
568	N2.cah-4.(RNAi)	2	35	0
569	N2.cah-4.(RNAi)	2	16	1
570	N2.cah-4.(RNAi)	2	16	1
571	N2.cah-4.(RNAi)	2	16	1
572	N2.cah-4.(RNAi)	2	16	1
573	N2.cah-4.(RNAi)	2	26	1
574	N2.cah-4.(RNAi)	2	28	1
575	N2.cah-4.(RNAi)	2	28	1
576	N2.cah-4.(RNAi)	2	28	1
577	N2.cah-4.(RNAi)	2	28	1
578	N2.cah-4.(RNAi)	2	28	1
579	N2.cah-4.(RNAi)	2	16	2
580	N2.cah-4.(RNAi)	2	19	2
581	N2.cah-4.(RNAi)	2	19	2
582	N2.cah-4.(RNAi)	2	19	2
583	N2.cah-4.(RNAi)	2	19	2
584	N2.cah-4.(RNAi)	2	19	2
585	N2.cah-4.(RNAi)	2	21	2
586	N2.cah-4.(RNAi)	2	21	2
587	N2.cah-4.(RNAi)	2	21	2
588	N2.cah-4.(RNAi)	2	21	2
589	N2.cah-4.(RNAi)	2	21	2
590	N2.cah-4.(RNAi)	2	21	2
591	N2.cah-4.(RNAi)	2	21	2
592	N2.cah-4.(RNAi)	2	21	2
593	N2.cah-4.(RNAi)	2	21	2
594	N2.cah-4.(RNAi)	2	21	2
595	N2.cah-4.(RNAi)	2	23	2
596	N2.cah-4.(RNAi)	2	23	2
597	N2.cah-4.(RNAi)	2	23	2
598	N2.cah-4.(RNAi)	2	23	2
599	N2.cah-4.(RNAi)	2	23	2
600	N2.cah-4.(RNAi)	2	23	2
601	N2.cah-4.(RNAi)	2	23	2
602	N2.cah-4.(RNAi)	2	23	2
603	N2.cah-4.(RNAi)	2	23	2
604	N2.cah-4.(RNAi)	2	23	2
605	N2.cah-4.(RNAi)	2	23	2
606	N2.cah-4.(RNAi)	2	23	2
607	N2.cah-4.(RNAi)	2	23	2
608	N2.cah-4.(RNAi)	2	23	2
609	N2.cah-4.(RNAi)	2	26	2
610	N2.cah-4.(RNAi)	2	26	2
