strain	replicate	age.at.death	rupture	
1	N2	1	24	0
2	N2	1	24	0
3	N2	1	24	0
4	N2	1	28	0
5	N2	1	31	0
6	N2	1	31	0
7	N2	1	31	0
8	N2	1	33	0
9	N2	1	33	0
10	N2	1	33	0
11	N2	1	33	0
12	N2	1	35	0
13	N2	1	35	0
14	N2	1	35	0
15	N2	1	35	0
16	N2	1	38	0
17	N2	1	38	0
18	N2	1	38	0
19	N2	1	38	0
20	N2	1	38	0
21	N2	1	38	0
22	N2	1	40	0
23	N2	1	40	0
24	N2	1	40	0
25	N2	1	40	0
26	N2	1	42	0
27	N2	1	49	0
28	N2	1	28	1
29	N2	1	28	1
30	N2	1	28	1
31	N2	1	28	1
32	N2	1	28	1
33	N2	1	28	1
34	N2	1	24	2
35	N2	1	26	2
36	N2	1	26	2
37	N2	1	26	2
38	N2	1	26	2
39	N2	1	26	2
40	N2	1	28	2
41	N2	1	31	2
42	N2	1	31	2
43	N2	1	31	2
44	N2	1	33	2
45	N2	1	33	2
46	N2	1	33	2
47	N2	1	21	3
48	N2	1	21	3
49	N2	2	24	0
50	N2	2	24	0
51	N2	2	24	0
52	N2	2	24	0
53	N2	2	28	0
54	N2	2	31	0
55	N2	2	31	0
56	N2	2	31	0
57	N2	2	31	0
58	N2	2	35	0
59	N2	2	35	0
60	N2	2	35	0
61	N2	2	35	0
62	N2	2	38	0
63	N2	2	38	0
64	N2	2	38	0
65	N2	2	38	0
66	N2	2	38	0
67	N2	2	38	0
68	N2	2	38	0
69	N2	2	38	0
70	N2	2	38	0
71	N2	2	40	0
72	N2	2	40	0
73	N2	2	42	0
74	N2	2	47	0
75	N2	2	47	0
76	N2	2	47	0
77	N2	2	47	0
78	N2	2	49	0
79	N2	2	66	0
80	N2	2	66	0
81	N2	2	33	1
82	N2	2	33	1
83	N2	2	33	1
84	N2	2	24	2
85	N2	2	26	2
86	N2	2	28	2
87	N2	2	28	2
88	N2	2	28	2
89	N2	2	31	2
90	N2	2	31	2
91	N2	2	31	2
92	N2	2	31	2
93	N2	2	31	2
94	N2	2	33	2
95	N2	2	33	2
96	N2	2	33	2
97	N2	2	33	2
98	N2	2	33	2
99	N2	2	33	2
100	N2	2	33	2
101	N2	2	26	3
102	N2	2	26	3
103	N2	2	28	3
104	vhl-1	1	35	0
105	vhl-1	1	40	0
106	vhl-1	1	40	0
107	vhl-1	1	40	0
108	vhl-1	1	42	0
109	vhl-1	1	42	0
110	vhl-1	1	42	0
111	vhl-1	1	42	0
112	vhl-1	1	42	0
113	vhl-1	1	42	0
114	vhl-1	1	45	0
115	vhl-1	1	45	0
116	vhl-1	1	45	0
117	vhl-1	1	47	0
118	vhl-1	1	47	0
119	vhl-1	1	49	0
120	vhl-1	1	49	0
121	vhl-1	1	52	0
122	vhl-1	1	54	0
123	vhl-1	1	54	0
124	vhl-1	1	54	0
125	vhl-1	1	56	0
126	vhl-1	1	56	0
127	vhl-1	1	56	0
128	vhl-1	1	56	0
129	vhl-1	1	56	0
130	vhl-1	1	56	0
131	vhl-1	1	59	0
132	vhl-1	1	59	0
133	vhl-1	1	59	0
134	vhl-1	1	59	0
135	vhl-1	1	59	0
136	vhl-1	1	59	0
137	vhl-1	1	59	0
138	vhl-1	1	59	0
139	vhl-1	1	61	0
140	vhl-1	1	61	0
141	vhl-1	1	61	0
142	vhl-1	1	61	0
143	vhl-1	1	61	0
144	vhl-1	1	63	0
145	vhl-1	1	63	0
146	vhl-1	1	66	0
147	vhl-1	1	66	0
148	vhl-1	1	66	0
149	vhl-1	1	68	0
150	vhl-1	2	24	0
151	vhl-1	2	28	0
152	vhl-1	2	40	0
153	vhl-1	2	45	0
154	vhl-1	2	45	0
155	vhl-1	2	45	0
156	vhl-1	2	45	0
157	vhl-1	2	47	0
158	vhl-1	2	47	0
159	vhl-1	2	47	0
160	vhl-1	2	49	0
161	vhl-1	2	52	0
162	vhl-1	2	52	0
163	vhl-1	2	52	0
164	vhl-1	2	54	0
165	vhl-1	2	54	0
166	vhl-1	2	54	0
167	vhl-1	2	54	0
168	vhl-1	2	54	0
169	vhl-1	2	54	0
170	vhl-1	2	54	0
171	vhl-1	2	56	0
172	vhl-1	2	56	0
173	vhl-1	2	56	0
174	vhl-1	2	56	0
175	vhl-1	2	56	0
176	vhl-1	2	59	0
177	vhl-1	2	59	0
178	vhl-1	2	59	0
179	vhl-1	2	59	0
180	vhl-1	2	59	0
181	vhl-1	2	61	0
182	vhl-1	2	63	0
183	vhl-1	2	63	0
184	vhl-1	2	63	0
185	vhl-1	2	63	0
186	vhl-1	2	63	0
187	vhl-1	2	63	0
188	vhl-1	2	66	0
189	vhl-1	2	68	0
190	vhl-1	2	72	0
191	vhl-1	2	74	0
192	vhl-1	2	74	0
193	vhl-1	2	76	0
