"strain"	"replicate"	"age.at.death"	"rupture"
"172"	"sir2.1"	2	17	0
"173"	"sir2.1"	2	24	0
"174"	"sir2.1"	2	31	0
"175"	"sir2.1"	2	38	0
"176"	"sir2.1"	2	41	0
"177"	"sir2.1"	2	41	0
"178"	"sir2.1"	2	41	0
"179"	"sir2.1"	2	41	0
"180"	"sir2.1"	2	43	0
"181"	"sir2.1"	2	43	0
"182"	"sir2.1"	2	43	0
"183"	"sir2.1"	2	43	0
"184"	"sir2.1"	2	45	0
"185"	"sir2.1"	2	45	0
"186"	"sir2.1"	2	45	0
"187"	"sir2.1"	2	45	0
"188"	"sir2.1"	2	48	0
"189"	"sir2.1"	2	48	0
"190"	"sir2.1"	2	50	0
"191"	"sir2.1"	2	50	0
"192"	"sir2.1"	2	50	0
"193"	"sir2.1"	2	50	0
"194"	"sir2.1"	2	52	0
"195"	"sir2.1"	2	55	0
"196"	"sir2.1"	2	55	0
"197"	"sir2.1"	2	57	0
"198"	"sir2.1"	2	57	0
"199"	"sir2.1"	2	62	0
"200"	"sir2.1"	2	29	2
"201"	"sir2.1"	2	29	2
"202"	"sir2.1"	2	29	2
"203"	"sir2.1"	2	29	2
"204"	"sir2.1"	2	29	2
"205"	"sir2.1"	2	29	2
"206"	"sir2.1"	2	31	2
"207"	"sir2.1"	2	31	2
"208"	"sir2.1"	2	34	2
"209"	"sir2.1"	2	34	2
"210"	"sir2.1"	2	34	2
"211"	"sir2.1"	2	36	2
"212"	"sir2.1"	2	36	2
"213"	"sir2.1"	2	36	2
"214"	"sir2.1"	2	36	2
"215"	"sir2.1"	2	38	2
"216"	"sir2.1"	2	38	2
"217"	"sir2.1"	2	38	2
"218"	"sir2.1"	2	38	2
"219"	"sir2.1"	2	38	2
"220"	"sir2.1"	2	27	3
"221"	"sir2.1"	2	27	3
"222"	"sir2.1"	2	29	3
"223"	"sir2.1"	2	29	3
"224"	"sir2.1"	2	34	3
"225"	"sir2.1"	2	34	3
"226"	"sir2.1"	2	34	3
"227"	"fmo-2"	1	24	0
"228"	"fmo-2"	1	24	0
"229"	"fmo-2"	1	27	0
"230"	"fmo-2"	1	29	0
"231"	"fmo-2"	1	29	0
"232"	"fmo-2"	1	29	0
"233"	"fmo-2"	1	29	0
"234"	"fmo-2"	1	31	0
"235"	"fmo-2"	1	31	0
"236"	"fmo-2"	1	34	0
"237"	"fmo-2"	1	34	0
"238"	"fmo-2"	1	34	0
"239"	"fmo-2"	1	34	0
"240"	"fmo-2"	1	34	0
"241"	"fmo-2"	1	36	0
"242"	"fmo-2"	1	36	0
"243"	"fmo-2"	1	36	0
"244"	"fmo-2"	1	36	0
"245"	"fmo-2"	1	38	0
"246"	"fmo-2"	1	41	0
"247"	"fmo-2"	1	41	0
"248"	"fmo-2"	1	41	0
"249"	"fmo-2"	1	41	0
"250"	"fmo-2"	1	43	0
"251"	"fmo-2"	1	43	0
"252"	"fmo-2"	1	43	0
"253"	"fmo-2"	1	45	0
"254"	"fmo-2"	1	45	0
"255"	"fmo-2"	1	45	0
"256"	"fmo-2"	1	45	0
"257"	"fmo-2"	1	45	0
"258"	"fmo-2"	1	48	0
"259"	"fmo-2"	1	48	0
"260"	"fmo-2"	1	48	0
"261"	"fmo-2"	1	50	0
"262"	"fmo-2"	1	50	0
"263"	"fmo-2"	1	50	0
"264"	"fmo-2"	1	52	0
"265"	"fmo-2"	1	55	0
"266"	"fmo-2"	1	22	2
"267"	"fmo-2"	1	22	2
"268"	"fmo-2"	1	24	2
"269"	"fmo-2"	1	24	2
"270"	"fmo-2"	1	27	2
"271"	"fmo-2"	1	27	2
"272"	"fmo-2"	1	29	2
"273"	"fmo-2"	1	29	2
"274"	"fmo-2"	1	29	2
"275"	"fmo-2"	1	29	2
"276"	"fmo-2"	1	29	2
"277"	"fmo-2"	1	31	2
"278"	"fmo-2"	1	31	2
"279"	"inx-2"	1	17	0
"280"	"inx-2"	1	17	0
"281"	"inx-2"	1	17	0
"282"	"inx-2"	1	22	0
"283"	"inx-2"	1	24	0
"284"	"inx-2"	1	27	0
"285"	"inx-2"	1	27	0
"286"	"inx-2"	1	27	0
"287"	"inx-2"	1	38	0
"288"	"inx-2"	1	38	0
"289"	"inx-2"	1	38	0
"290"	"inx-2"	1	38	0
"291"	"inx-2"	1	41	0
"292"	"inx-2"	1	41	0
"293"	"inx-2"	1	41	0
"294"	"inx-2"	1	41	0
"295"	"inx-2"	1	41	0
"296"	"inx-2"	1	43	0
"297"	"inx-2"	1	43	0
"298"	"inx-2"	1	43	0
"299"	"inx-2"	1	43	0
"300"	"inx-2"	1	43	0
"301"	"inx-2"	1	43	0
"302"	"inx-2"	1	45	0
"303"	"inx-2"	1	45	0
"304"	"inx-2"	1	45	0
"305"	"inx-2"	1	45	0
"306"	"inx-2"	1	45	0
"307"	"inx-2"	1	48	0
"308"	"inx-2"	1	48	0
"309"	"inx-2"	1	48	0
"310"	"inx-2"	1	48	0
"311"	"inx-2"	1	52	0
"312"	"inx-2"	1	55	0
"313"	"inx-2"	1	55	0
"314"	"inx-2"	1	17	2
"315"	"inx-2"	1	24	2
"316"	"inx-2"	1	27	2
"317"	"inx-2"	1	29	2
"318"	"inx-2"	1	29	2
"319"	"inx-2"	1	29	2
"320"	"inx-2"	1	29	2
"321"	"inx-2"	1	31	2
"322"	"inx-2"	1	31	2
"323"	"inx-2"	1	31	2
"324"	"inx-2"	1	31	2
"325"	"inx-2"	1	34	2
"326"	"inx-2"	1	34	2
"327"	"inx-2"	1	34	2
"328"	"inx-2"	1	36	2
"329"	"inx-2"	1	36	2
"330"	"inx-2"	1	36	2
"331"	"inx-2"	1	36	2
"332"	"inx-2"	1	36	2
"333"	"inx-2"	1	36	2
"334"	"inx-2"	1	36	2
"335"	"inx-2"	1	36	2
"336"	"inx-2"	1	36	2
"337"	"inx-2"	1	36	2
"338"	"inx-2"	1	36	2
"339"	"inx-2"	1	38	2
"340"	"inx-2"	1	38	2
"341"	"inx-2"	1	38	2
"342"	"inx-2"	1	38	2
"343"	"inx-2"	1	41	2
"344"	"inx-2"	1	41	2
"345"	"inx-2"	1	41	2
"346"	"inx-2"	1	17	3
"347"	"inx-2"	1	31	3
"348"	"inx-2"	1	34	3
"349"	"inx-2"	2	13	0
"350"	"inx-2"	2	22	0
"351"	"inx-2"	2	27	0
"352"	"inx-2"	2	31	0
"353"	"inx-2"	2	34	0
"354"	"inx-2"	2	41	0
"355"	"inx-2"	2	41	0
"356"	"inx-2"	2	41	0
"357"	"inx-2"	2	41	0
"358"	"inx-2"	2	43	0
"359"	"inx-2"	2	43	0
"360"	"inx-2"	2	45	0
"361"	"inx-2"	2	45	0
"362"	"inx-2"	2	45	0
"363"	"inx-2"	2	48	0
"364"	"inx-2"	2	48	0
"365"	"inx-2"	2	48	0
"366"	"inx-2"	2	48	0
"367"	"inx-2"	2	48	0
"368"	"inx-2"	2	48	0
"369"	"inx-2"	2	50	0
"370"	"inx-2"	2	50	0
"371"	"inx-2"	2	50	0
"372"	"inx-2"	2	50	0
"373"	"inx-2"	2	52	0
"374"	"inx-2"	2	52	0
"375"	"inx-2"	2	55	0
"376"	"inx-2"	2	55	0
"377"	"inx-2"	2	57	0
"378"	"inx-2"	2	57	0
"379"	"inx-2"	2	62	0
"380"	"inx-2"	2	24	2
"381"	"inx-2"	2	31	2
"382"	"inx-2"	2	31	2
"383"	"inx-2"	2	31	2
"384"	"inx-2"	2	34	2
"385"	"inx-2"	2	34	2
"386"	"inx-2"	2	34	2
"387"	"inx-2"	2	34	2
"388"	"inx-2"	2	34	2
"389"	"inx-2"	2	34	2
"390"	"inx-2"	2	34	2
"391"	"inx-2"	2	34	2
"392"	"inx-2"	2	34	2
"393"	"inx-2"	2	36	2
"394"	"inx-2"	2	36	2
"395"	"inx-2"	2	36	2
"396"	"inx-2"	2	36	2
"397"	"inx-2"	2	36	2
"398"	"inx-2"	2	36	2
"399"	"inx-2"	2	36	2
"400"	"inx-2"	2	36	2
"401"	"inx-2"	2	38	2
"402"	"inx-2"	2	38	2
"403"	"inx-2"	2	38	2
"404"	"inx-2"	2	38	2
"405"	"inx-2"	2	38	2
"406"	"inx-2"	2	38	2
"407"	"inx-2"	2	43	2
"408"	"inx-2"	2	43	2
"409"	"inx-2"	2	43	2
"410"	"rol-6"	1	17	0
"411"	"rol-6"	1	20	0
"412"	"rol-6"	1	22	0
"413"	"rol-6"	1	22	0
"414"	"rol-6"	1	22	0
"415"	"rol-6"	1	24	0
"416"	"rol-6"	1	27	0
"417"	"rol-6"	1	27	0
"418"	"rol-6"	1	29	0
"419"	"rol-6"	1	29	0
"420"	"rol-6"	1	29	0
"421"	"rol-6"	1	34	0
"422"	"rol-6"	1	34	0
"423"	"rol-6"	1	36	0
"424"	"rol-6"	1	36	0
"425"	"rol-6"	1	36	0
"426"	"rol-6"	1	36	0
"427"	"rol-6"	1	38	0
"428"	"rol-6"	1	38	0
"429"	"rol-6"	1	41	0
"430"	"rol-6"	1	41	0
"431"	"rol-6"	1	43	0
"432"	"rol-6"	1	43	0
"433"	"rol-6"	1	43	0
"434"	"rol-6"	1	45	0
"435"	"rol-6"	1	48	0
"436"	"rol-6"	1	55	0
"437"	"rol-6"	1	57	0
"438"	"rol-6"	1	24	2
"439"	"rol-6"	1	29	2
"440"	"rol-6"	1	29	2
"441"	"rol-6"	1	29	2
"442"	"rol-6"	1	29	2
"443"	"rol-6"	1	29	2
"444"	"rol-6"	1	29	2
"445"	"rol-6"	1	31	2
"446"	"rol-6"	1	31	2
"447"	"rol-6"	1	31	2
"448"	"rol-6"	1	34	2
"449"	"rol-6"	1	34	2
"450"	"rol-6"	1	34	2
"451"	"rol-6"	1	34	2
"452"	"rol-6"	1	34	2
"453"	"rol-6"	1	34	2
"454"	"rol-6"	1	34	2
"455"	"rol-6"	1	34	2
"456"	"rol-6"	1	24	3
"457"	"rol-6"	1	27	3
"458"	"rol-6"	1	29	3
"459"	"rol-6"	2	17	0
"460"	"rol-6"	2	27	0
"461"	"rol-6"	2	27	0
"462"	"rol-6"	2	29	0
"463"	"rol-6"	2	31	0
"464"	"rol-6"	2	31	0
"465"	"rol-6"	2	31	0
"466"	"rol-6"	2	31	0
"467"	"rol-6"	2	34	0
"468"	"rol-6"	2	34	0
"469"	"rol-6"	2	34	0
"470"	"rol-6"	2	34	0
"471"	"rol-6"	2	36	0
"472"	"rol-6"	2	36	0
"473"	"rol-6"	2	36	0
"474"	"rol-6"	2	36	0
"475"	"rol-6"	2	36	0
"476"	"rol-6"	2	36	0
"477"	"rol-6"	2	36	0
"478"	"rol-6"	2	38	0
"479"	"rol-6"	2	41	0
"480"	"rol-6"	2	41	0
"481"	"rol-6"	2	41	0
"482"	"rol-6"	2	48	0
"483"	"rol-6"	2	20	2
"484"	"rol-6"	2	22	2
"485"	"rol-6"	2	22	2
"486"	"rol-6"	2	24	2
"487"	"rol-6"	2	24	2
"488"	"rol-6"	2	24	2
"489"	"rol-6"	2	27	2
"490"	"rol-6"	2	27	2
"491"	"rol-6"	2	29	2
"492"	"rol-6"	2	29	2
"493"	"rol-6"	2	29	2
"494"	"rol-6"	2	29	2
"495"	"rol-6"	2	29	2
"496"	"rol-6"	2	29	2
"497"	"rol-6"	2	29	2
"498"	"rol-6"	2	29	2
"499"	"rol-6"	2	31	2
"500"	"rol-6"	2	31	2
"501"	"rol-6"	2	31	2
"502"	"rol-6"	2	31	2
"503"	"rol-6"	2	34	2
"504"	"rol-6"	2	34	2
"505"	"rol-6"	2	34	2
"506"	"rol-6"	2	34	2
"507"	"rol-6"	2	34	2
"508"	"rol-6"	2	34	2
"509"	"rol-6"	2	34	2
"510"	"rol-6"	2	36	2
"511"	"rol-6"	2	36	2
"512"	"rol-6"	2	38	2
"513"	"rol-6"	2	38	2
"514"	"rol-6"	2	20	3
"515"	"rol-6"	2	24	3
"516"	"rol-6"	2	24	3
"517"	"rol-6"	2	24	3
"518"	"rol-6"	2	24	3
"519"	"rol-6"	2	29	3
"520"	"rol-6"	2	29	3
"521"	"rol-6"	2	29	3
"522"	"rol-6"	2	29	3
"523"	"rol-6"	2	29	3
"524"	"rol-6"	2	29	3
"525"	"rol-6"	2	29	3
"526"	"rol-6"	2	29	3
"527"	"rol-6"	2	34	3
"528"	"SKN-1.OX"	1	22	0
"529"	"SKN-1.OX"	1	24	0
"530"	"SKN-1.OX"	1	24	0
"531"	"SKN-1.OX"	1	27	0
"532"	"SKN-1.OX"	1	27	0
"533"	"SKN-1.OX"	1	31	0
"534"	"SKN-1.OX"	1	31	0
"535"	"SKN-1.OX"	1	34	0
"536"	"SKN-1.OX"	1	34	0
"537"	"SKN-1.OX"	1	36	0
"538"	"SKN-1.OX"	1	36	0
"539"	"SKN-1.OX"	1	36	0
"540"	"SKN-1.OX"	1	38	0
"541"	"SKN-1.OX"	1	38	0
"542"	"SKN-1.OX"	1	41	0
"543"	"SKN-1.OX"	1	41	0
"544"	"SKN-1.OX"	1	41	0
"545"	"SKN-1.OX"	1	41	0
"546"	"SKN-1.OX"	1	41	0
"547"	"SKN-1.OX"	1	41	0
"548"	"SKN-1.OX"	1	41	0
"549"	"SKN-1.OX"	1	43	0
"550"	"SKN-1.OX"	1	43	0
"551"	"SKN-1.OX"	1	45	0
"552"	"SKN-1.OX"	1	45	0
"553"	"SKN-1.OX"	1	45	0
"554"	"SKN-1.OX"	1	52	0
"555"	"SKN-1.OX"	1	29	2
"556"	"SKN-1.OX"	1	29	2
"557"	"SKN-1.OX"	1	29	2
