strain	replicate	age.at.death	rupture	
1	0.mM.caffeine	1	25	0
2	0.mM.caffeine	1	31	0
3	0.mM.caffeine	1	31	0
4	0.mM.caffeine	1	35	0
5	0.mM.caffeine	1	35	0
6	0.mM.caffeine	1	38	0
7	0.mM.caffeine	1	38	0
8	0.mM.caffeine	1	38	0
9	0.mM.caffeine	1	40	0
10	0.mM.caffeine	1	40	0
11	0.mM.caffeine	1	40	0
12	0.mM.caffeine	1	40	0
13	0.mM.caffeine	1	42	0
14	0.mM.caffeine	2	25	0
15	0.mM.caffeine	2	31	0
16	0.mM.caffeine	2	31	0
17	0.mM.caffeine	2	31	0
18	0.mM.caffeine	2	33	0
19	0.mM.caffeine	2	33	0
20	0.mM.caffeine	2	33	0
21	0.mM.caffeine	2	38	0
22	0.mM.caffeine	2	38	0
23	0.mM.caffeine	2	38	0
24	0.mM.caffeine	2	38	0
25	0.mM.caffeine	2	38	0
26	0.mM.caffeine	2	40	0
27	0.mM.caffeine	2	40	0
28	0.mM.caffeine	2	40	0
29	0.mM.caffeine	2	40	0
30	0.mM.caffeine	2	40	0
31	0.mM.caffeine	2	40	0
32	0.mM.caffeine	2	40	0
33	0.mM.caffeine	2	40	0
34	0.mM.caffeine	3	31	0
35	0.mM.caffeine	3	31	0
36	0.mM.caffeine	3	33	0
37	0.mM.caffeine	3	33	0
38	0.mM.caffeine	3	33	0
39	0.mM.caffeine	3	33	0
40	0.mM.caffeine	3	33	0
41	0.mM.caffeine	3	38	0
42	0.mM.caffeine	3	38	0
43	0.mM.caffeine	3	38	0
44	0.mM.caffeine	3	40	0
45	0.mM.caffeine	3	40	0
46	0.mM.caffeine	3	40	0
47	0.mM.caffeine	3	40	0
48	0.mM.caffeine	3	40	0
49	0.mM.caffeine	3	42	0
50	0.mM.caffeine	3	45	0
51	0.mM.caffeine	3	45	0
52	0.mM.caffeine	3	45	0
53	0.mM.caffeine	3	47	0
54	0.mM.caffeine	3	47	0
55	5.mM.caffeine	1	22	0
56	5.mM.caffeine	2	12	0
57	5.mM.caffeine	2	17	0
58	5.mM.caffeine	2	22	0
59	5.mM.caffeine	2	28	0
60	5.mM.caffeine	2	28	0
61	5.mM.caffeine	2	31	0
62	5.mM.caffeine	2	45	0
63	5.mM.caffeine	2	52	0
64	5.mM.caffeine	2	56	0
65	5.mM.caffeine	2	56	0
66	5.mM.caffeine	3	17	0
67	5.mM.caffeine	3	17	0
68	5.mM.caffeine	3	19	0
69	5.mM.caffeine	3	19	0
70	5.mM.caffeine	3	22	0
71	5.mM.caffeine	3	38	0
