strain	replicate	age.at.death	rupture	
1	EV(RNAi)	1	35	0
2	EV(RNAi)	1	38	0
3	EV(RNAi)	1	56	0
4	EV(RNAi)	1	31	1
5	EV(RNAi)	1	24	2
6	EV(RNAi)	1	24	2
7	EV(RNAi)	1	24	2
8	EV(RNAi)	1	28	2
9	EV(RNAi)	1	28	2
10	EV(RNAi)	1	28	2
11	EV(RNAi)	1	31	2
12	EV(RNAi)	1	31	2
13	EV(RNAi)	1	31	2
14	EV(RNAi)	1	35	2
15	EV(RNAi)	1	35	2
16	EV(RNAi)	1	35	2
17	EV(RNAi)	1	24	3
18	EV(RNAi)	1	28	3
19	EV(RNAi)	1	28	3
20	EV(RNAi)	1	28	3
21	EV(RNAi)	1	28	3
22	EV(RNAi)	1	28	3
23	EV(RNAi)	1	31	3
24	EV(RNAi)	1	31	3
25	EV(RNAi)	1	31	3
26	EV(RNAi)	1	31	3
27	EV(RNAi)	1	31	3
28	EV(RNAi)	1	31	3
29	EV(RNAi)	2	28	1
30	EV(RNAi)	2	35	1
31	EV(RNAi)	2	35	1
32	EV(RNAi)	2	38	1
33	EV(RNAi)	2	24	2
34	EV(RNAi)	2	24	2
35	EV(RNAi)	2	28	2
36	EV(RNAi)	2	31	2
37	EV(RNAi)	2	31	2
38	EV(RNAi)	2	31	2
39	EV(RNAi)	2	31	2
40	EV(RNAi)	2	35	2
41	EV(RNAi)	2	35	2
42	EV(RNAi)	2	38	2
43	EV(RNAi)	2	59	2
44	EV(RNAi)	2	24	3
45	EV(RNAi)	2	28	3
46	EV(RNAi)	2	28	3
47	EV(RNAi)	2	28	3
48	EV(RNAi)	2	28	3
49	EV(RNAi)	2	28	3
50	EV(RNAi)	2	31	3
51	EV(RNAi)	2	31	3
52	EV(RNAi)	2	31	3
53	EV(RNAi)	3	14	0
54	EV(RNAi)	3	45	0
55	EV(RNAi)	3	28	1
56	EV(RNAi)	3	35	1
57	EV(RNAi)	3	38	1
58	EV(RNAi)	3	42	1
59	EV(RNAi)	3	28	2
60	EV(RNAi)	3	28	2
