"strain"	"replicate"	"age.at.death"	"rupture"
"119"	"N2"	2	25	2
"120"	"N2"	2	25	2
"121"	"N2"	2	28	2
"122"	"N2"	2	28	2
"123"	"N2"	2	28	2
"124"	"N2"	2	28	2
"125"	"N2"	2	28	2
"126"	"N2"	2	28	2
"127"	"N2"	2	30	2
"128"	"N2"	2	30	2
"129"	"N2"	2	30	2
"130"	"N2"	2	30	2
"131"	"N2"	2	30	2
"132"	"N2"	2	32	2
"133"	"N2"	2	32	2
"134"	"N2"	2	32	2
"135"	"N2"	2	35	2
"136"	"N2"	2	37	2
"137"	"daf-16"	1	18	0
"138"	"daf-16"	1	21	0
"139"	"daf-16"	1	25	0
"140"	"daf-16"	1	28	0
"141"	"daf-16"	1	28	0
"142"	"daf-16"	1	28	0
"143"	"daf-16"	1	30	0
"144"	"daf-16"	1	30	0
"145"	"daf-16"	1	30	0
"146"	"daf-16"	1	30	0
"147"	"daf-16"	1	30	0
"148"	"daf-16"	1	30	0
"149"	"daf-16"	1	30	0
"150"	"daf-16"	1	30	0
"151"	"daf-16"	1	30	0
"152"	"daf-16"	1	30	0
"153"	"daf-16"	1	30	0
"154"	"daf-16"	1	32	0
"155"	"daf-16"	1	32	0
"156"	"daf-16"	1	32	0
"157"	"daf-16"	1	32	0
"158"	"daf-16"	1	32	0
"159"	"daf-16"	1	32	0
"160"	"daf-16"	1	32	0
"161"	"daf-16"	1	35	0
"162"	"daf-16"	1	35	0
"163"	"daf-16"	1	35	0
"164"	"daf-16"	1	35	0
"165"	"daf-16"	1	35	0
"166"	"daf-16"	1	35	0
"167"	"daf-16"	1	35	0
"168"	"daf-16"	1	35	0
"169"	"daf-16"	1	35	0
"170"	"daf-16"	1	37	0
"171"	"daf-16"	1	37	0
"172"	"daf-16"	1	37	0
"173"	"daf-16"	1	37	0
"174"	"daf-16"	1	39	0
"175"	"daf-16"	1	39	0
"176"	"daf-16"	1	39	0
"177"	"daf-16"	1	39	0
"178"	"daf-16"	1	39	0
"179"	"daf-16"	1	41	0
"180"	"daf-16"	1	41	0
"181"	"daf-16"	1	41	0
"182"	"daf-16"	1	41	0
"183"	"daf-16"	1	45	0
"184"	"daf-16"	1	28	2
"185"	"daf-16"	1	30	2
"186"	"daf-16"	1	30	2
"187"	"daf-16"	1	30	2
"188"	"daf-16"	1	32	2
"189"	"daf-16"	1	18	0
"190"	"daf-16"	1	18	0
"191"	"daf-16"	1	18	0
"192"	"daf-16"	1	21	0
"193"	"daf-16"	1	25	0
"194"	"daf-16"	1	25	0
"195"	"daf-16"	1	25	0
"196"	"daf-16"	1	25	0
"197"	"daf-16"	1	25	0
"198"	"daf-16"	1	25	0
"199"	"daf-16"	1	25	0
"200"	"daf-16"	1	28	0
"201"	"daf-16"	1	28	0
"202"	"daf-16"	1	28	0
"203"	"daf-16"	1	30	0
"204"	"daf-16"	1	30	0
"205"	"daf-16"	1	32	0
"206"	"daf-16"	1	32	0
"207"	"daf-16"	1	32	0
"208"	"daf-16"	1	32	0
"209"	"daf-16"	1	35	0
"210"	"daf-16"	1	35	0
"211"	"daf-16"	1	35	0
"212"	"daf-16"	1	35	0
"213"	"daf-16"	1	37	0
"214"	"daf-16"	1	37	0
"215"	"daf-16"	1	37	0
"216"	"daf-16"	1	41	0
"217"	"daf-16"	1	41	0
"218"	"daf-16"	1	47	0
"219"	"daf-16"	1	49	0
"220"	"daf-16"	1	25	2
"221"	"daf-16"	1	28	2
"222"	"daf-16"	1	28	2
"223"	"daf-16"	1	30	2
"224"	"daf-16"	1	30	2
"225"	"daf-16"	1	30	2
"226"	"daf-16"	1	30	2
"227"	"daf-16"	1	32	2
"228"	"daf-16"	2	18	0
"229"	"daf-16"	2	21	0
"230"	"daf-16"	2	25	0
"231"	"daf-16"	2	25	0
"232"	"daf-16"	2	25	0
"233"	"daf-16"	2	25	0
"234"	"daf-16"	2	28	0
"235"	"daf-16"	2	28	0
"236"	"daf-16"	2	28	0
"237"	"daf-16"	2	28	0
"238"	"daf-16"	2	30	0
"239"	"daf-16"	2	30	0
"240"	"daf-16"	2	30	0
"241"	"daf-16"	2	30	0
"242"	"daf-16"	2	30	0
"243"	"daf-16"	2	30	0
"244"	"daf-16"	2	30	0
"245"	"daf-16"	2	30	0
"246"	"daf-16"	2	32	0
"247"	"daf-16"	2	32	0
"248"	"daf-16"	2	32	0
"249"	"daf-16"	2	32	0
"250"	"daf-16"	2	35	0
"251"	"daf-16"	2	35	0
"252"	"daf-16"	2	37	0
"253"	"daf-16"	2	37	0
"254"	"daf-16"	2	37	0
"255"	"daf-16"	2	37	0
"256"	"daf-16"	2	39	0
"257"	"daf-16"	2	39	0
"258"	"daf-16"	2	39	0
"259"	"daf-16"	2	39	0
"260"	"daf-16"	2	39	0
"261"	"daf-16"	2	39	0
"262"	"daf-16"	2	41	0
"263"	"daf-16"	2	41	0
"264"	"daf-16"	2	41	0
"265"	"daf-16"	2	43	0
"266"	"daf-16"	2	25	2
"267"	"daf-16"	2	28	2
"268"	"daf-16"	2	28	2
"269"	"daf-16"	2	28	2
"270"	"daf-16"	2	30	2
"271"	"daf-16"	2	30	2
"272"	"daf-16"	2	30	2
"273"	"daf-16"	2	30	2
"274"	"daf-16"	2	30	2
"275"	"daf-16"	2	30	2
"276"	"daf-16"	2	30	2
"277"	"daf-16"	2	32	2
"278"	"daf-16"	2	32	2
"279"	"daf-16"	2	35	2
"280"	"daf-16"	2	35	2
"281"	"daf-16"	2	35	2
"282"	"daf-16"	2	37	2
