strain	replicate	age.at.death	rupture	
1	N2.0.mM.caffeine	1	25	0
2	N2.0.mM.caffeine	1	28	0
3	N2.0.mM.caffeine	1	31	0
4	N2.0.mM.caffeine	1	31	0
5	N2.0.mM.caffeine	1	33	0
6	N2.0.mM.caffeine	1	33	0
7	N2.0.mM.caffeine	1	33	0
8	N2.0.mM.caffeine	1	33	0
9	N2.0.mM.caffeine	1	35	0
10	N2.0.mM.caffeine	1	35	0
11	N2.0.mM.caffeine	1	40	0
12	N2.0.mM.caffeine	1	40	0
13	N2.0.mM.caffeine	1	42	0
14	N2.0.mM.caffeine	2	33	0
15	N2.0.mM.caffeine	2	42	0
16	N2.0.mM.caffeine	3	28	0
17	N2.0.mM.caffeine	3	31	0
18	N2.0.mM.caffeine	3	35	0
19	N2.0.mM.caffeine	3	40	0
20	N2.0.mM.caffeine	3	40	0
21	N2.0.mM.caffeine	3	40	0
22	N2.0.mM.caffeine	3	42	0
23	N2.0.mM.caffeine	3	45	0
24	N2.0.mM.caffeine	3	45	0
25	N2.0.mM.caffeine	3	45	0
26	N2.0.mM.caffeine	3	45	0
27	N2.0.mM.caffeine	3	45	0
28	N2.0.mM.caffeine	3	47	0
29	N2.0.mM.caffeine	3	47	0
30	N2.0.mM.caffeine	3	47	0
31	N2.0.mM.caffeine	3	49	0
32	N2.0.mM.caffeine	3	49	0
33	N2.0.mM.caffeine	3	52	0
34	N2.0.mM.caffeine	3	52	0
35	N2.5.mM.caffeine	1	31	0
36	N2.5.mM.caffeine	1	35	0
37	N2.5.mM.caffeine	1	40	0
38	N2.5.mM.caffeine	1	40	0
39	N2.5.mM.caffeine	1	40	0
40	N2.5.mM.caffeine	1	40	0
41	N2.5.mM.caffeine	1	42	0
42	N2.5.mM.caffeine	1	42	0
43	N2.5.mM.caffeine	1	42	0
44	N2.5.mM.caffeine	1	45	0
45	N2.5.mM.caffeine	1	45	0
46	N2.5.mM.caffeine	1	45	0
47	N2.5.mM.caffeine	1	45	0
48	N2.5.mM.caffeine	1	47	0
49	N2.5.mM.caffeine	1	47	0
50	N2.5.mM.caffeine	1	49	0
51	N2.5.mM.caffeine	1	52	0
52	N2.5.mM.caffeine	1	56	0
53	N2.5.mM.caffeine	1	56	0
54	N2.5.mM.caffeine	2	22	0
55	N2.5.mM.caffeine	2	22	0
56	N2.5.mM.caffeine	2	25	0
57	N2.5.mM.caffeine	2	28	0
58	N2.5.mM.caffeine	2	28	0
59	N2.5.mM.caffeine	2	35	0
60	N2.5.mM.caffeine	2	35	0
61	N2.5.mM.caffeine	2	35	0
62	N2.5.mM.caffeine	2	35	0
63	N2.5.mM.caffeine	2	35	0
64	N2.5.mM.caffeine	2	38	0
65	N2.5.mM.caffeine	2	38	0
66	N2.5.mM.caffeine	3	28	0
67	N2.5.mM.caffeine	3	33	0
68	N2.5.mM.caffeine	3	35	0
69	N2.5.mM.caffeine	3	38	0
70	N2.5.mM.caffeine	3	38	0
71	N2.5.mM.caffeine	3	38	0
72	N2.5.mM.caffeine	3	40	0
73	N2.5.mM.caffeine	3	40	0
74	N2.5.mM.caffeine	3	42	0
75	N2.5.mM.caffeine	3	42	0
76	N2.5.mM.caffeine	3	45	0
77	N2.5.mM.caffeine	3	47	0
78	N2.5.mM.caffeine	3	47	0
79	N2.5.mM.caffeine	3	47	0
80	N2.5.mM.caffeine	3	49	0
81	N2.5.mM.caffeine	3	49	0
82	N2.5.mM.caffeine	3	49	0
83	N2.5.mM.caffeine	3	52	0
84	sir2.1	1	28	0
85	sir2.1	1	31	0
86	sir2.1	1	31	0
87	sir2.1	1	31	0
88	sir2.1	1	31	0
89	sir2.1	1	35	0
90	sir2.1	1	38	0
91	sir2.1	1	45	0
92	sir2.1	1	52	0
93	sir2.1	1	68	0
