"strain"	"replicate"	"age.at.death"	"rupture"
"202"	"daf-16"	1	33	0
"203"	"daf-16"	1	33	0
"204"	"daf-16"	1	33	0
"205"	"daf-16"	1	33	0
"206"	"daf-16"	1	33	0
"207"	"daf-16"	1	33	0
"208"	"daf-16"	1	33	0
"209"	"daf-16"	1	33	0
"210"	"daf-16"	1	33	0
"211"	"daf-16"	1	35	0
"212"	"daf-16"	1	35	0
"213"	"daf-16"	1	35	0
"214"	"daf-16"	1	35	0
"215"	"daf-16"	1	35	0
"216"	"daf-16"	1	35	0
"217"	"daf-16"	1	37	0
"218"	"daf-16"	1	37	0
"219"	"daf-16"	1	37	0
"220"	"daf-16"	1	37	0
"221"	"daf-16"	1	37	0
"222"	"daf-16"	1	37	0
"223"	"daf-16"	1	39	0
"224"	"daf-16"	1	39	0
"225"	"daf-16"	1	39	0
"226"	"daf-16"	1	39	0
"227"	"daf-16"	1	39	0
"228"	"daf-16"	1	39	0
"229"	"daf-16"	1	39	0
"230"	"daf-16"	1	39	0
"231"	"daf-16"	1	39	0
"232"	"daf-16"	1	41	0
"233"	"daf-16"	1	41	0
"234"	"daf-16"	1	41	0
"235"	"daf-16"	1	41	0
"236"	"daf-16"	1	41	0
"237"	"daf-16"	1	41	0
"238"	"daf-16"	1	41	0
"239"	"daf-16"	1	41	0
"240"	"daf-16"	1	43	0
"241"	"daf-16"	1	43	0
"242"	"daf-16"	1	43	0
"243"	"daf-16"	1	43	0
"244"	"daf-16"	1	43	0
"245"	"daf-16"	1	43	0
"246"	"daf-16"	1	43	0
"247"	"daf-16"	1	43	0
"248"	"daf-16"	1	43	0
"249"	"daf-16"	1	45	0
"250"	"daf-16"	1	45	0
"251"	"daf-16"	1	45	0
"252"	"daf-16"	1	45	0
"253"	"daf-16"	1	45	0
"254"	"daf-16"	1	47	0
"255"	"daf-16"	1	47	0
"256"	"daf-16"	1	21	2
"257"	"daf-16"	1	24	2
"258"	"daf-16"	1	24	2
"259"	"daf-16"	1	26	2
"260"	"daf-16"	1	26	2
"261"	"daf-16"	1	26	2
"262"	"daf-16"	1	26	2
"263"	"daf-16"	1	28	2
"264"	"daf-16"	1	28	2
"265"	"daf-16"	1	28	2
"266"	"daf-16"	1	28	2
"267"	"daf-16"	1	28	2
"268"	"daf-16"	1	28	2
"269"	"daf-16"	1	28	2
"270"	"daf-16"	1	31	2
"271"	"daf-16"	1	31	2
"272"	"daf-16"	1	31	2
"273"	"daf-16"	1	31	2
"274"	"daf-16"	1	31	2
"275"	"daf-16"	1	31	2
"276"	"daf-16"	1	31	2
"277"	"daf-16"	1	31	2
"278"	"daf-16"	1	31	2
"279"	"daf-16"	1	33	2
"280"	"daf-16"	1	33	2
"281"	"daf-16"	1	33	2
"282"	"daf-16"	1	33	2
"283"	"daf-16"	1	33	2
"284"	"daf-16"	1	35	2
"285"	"daf-16"	1	35	2
"286"	"daf-16"	1	35	2
"287"	"daf-16"	1	35	2
"288"	"daf-16"	1	37	2
"289"	"daf-16"	1	37	2
"290"	"daf-16"	1	37	2
"291"	"daf-16"	1	37	2
"292"	"daf-16"	1	37	2
"293"	"daf-16"	1	14	0
"294"	"daf-16"	1	14	0
"295"	"daf-16"	1	17	0
"296"	"daf-16"	1	17	0
"297"	"daf-16"	1	26	0
"298"	"daf-16"	1	26	0
"299"	"daf-16"	1	28	0
"300"	"daf-16"	1	28	0
"301"	"daf-16"	1	28	0
"302"	"daf-16"	1	31	0
"303"	"daf-16"	1	31	0
"304"	"daf-16"	1	31	0
"305"	"daf-16"	1	31	0
"306"	"daf-16"	1	33	0
"307"	"daf-16"	1	33	0
"308"	"daf-16"	1	33	0
"309"	"daf-16"	1	33	0
"310"	"daf-16"	1	33	0
"311"	"daf-16"	1	33	0
"312"	"daf-16"	1	35	0
"313"	"daf-16"	1	37	0
"314"	"daf-16"	1	37	0
"315"	"daf-16"	1	37	0
"316"	"daf-16"	1	37	0
"317"	"daf-16"	1	37	0
"318"	"daf-16"	1	39	0
"319"	"daf-16"	1	39	0
"320"	"daf-16"	1	39	0
"321"	"daf-16"	1	39	0
"322"	"daf-16"	1	39	0
"323"	"daf-16"	1	41	0
"324"	"daf-16"	1	41	0
"325"	"daf-16"	1	41	0
"326"	"daf-16"	1	41	0
"327"	"daf-16"	1	43	0
"328"	"daf-16"	1	43	0
"329"	"daf-16"	1	43	0
"330"	"daf-16"	1	45	0
"331"	"daf-16"	1	45	0
"332"	"daf-16"	1	47	0
"333"	"daf-16"	1	24	2
"334"	"daf-16"	1	24	2
"335"	"daf-16"	1	26	2
"336"	"daf-16"	1	26	2
"337"	"daf-16"	1	26	2
"338"	"daf-16"	1	31	2
"339"	"daf-16"	1	31	2
"340"	"daf-16"	1	31	2
"341"	"daf-16"	1	31	2
"342"	"daf-16"	1	33	2
"343"	"daf-16"	1	35	2
"344"	"daf-16"	1	35	2
"345"	"daf-16"	1	37	2
