strain	replicate	age.at.death	rupture	
1	N2	1	22	0
2	N2	1	25	0
3	N2	1	25	0
4	N2	1	25	0
5	N2	1	29	0
6	N2	1	32	0
7	N2	1	32	0
8	N2	1	32	0
9	N2	1	32	0
10	N2	1	32	0
11	N2	1	32	0
12	N2	1	32	0
13	N2	1	32	0
14	N2	1	36	0
15	N2	1	32	1
16	N2	1	32	1
17	N2	1	32	1
18	N2	1	32	1
19	N2	1	32	1
20	N2	1	32	1
21	N2	1	32	1
22	N2	1	20	2
23	N2	1	22	2
24	N2	1	22	2
25	N2	1	25	2
26	N2	1	25	2
27	N2	1	25	2
28	N2	1	25	2
29	N2	1	25	2
30	N2	1	25	2
31	N2	1	25	2
32	N2	1	25	2
33	N2	1	25	2
34	N2	1	25	2
35	N2	1	25	2
36	N2	1	25	2
37	N2	1	25	2
38	N2	1	25	2
39	N2	1	25	2
40	N2	1	27	2
41	N2	1	27	2
42	N2	1	27	2
43	N2	1	27	2
44	N2	1	27	2
45	N2	1	27	2
46	N2	1	27	2
47	N2	1	27	2
48	N2	1	27	2
49	N2	1	27	2
50	N2	1	27	2
51	N2	1	27	2
52	N2	1	27	2
53	N2	1	29	2
54	N2	1	29	2
55	N2	1	29	2
56	N2	1	29	2
57	N2	1	29	2
58	N2	1	29	2
59	N2	1	29	2
60	N2	1	29	2
61	N2	1	29	2
62	N2	1	29	2
63	N2	1	29	2
64	N2	1	29	2
65	N2	1	29	2
66	N2	1	29	2
67	N2	1	29	2
68	N2	1	32	2
69	N2	1	32	2
70	N2	1	32	2
71	N2	1	32	2
72	N2	1	32	2
73	N2	1	32	2
74	N2	1	32	2
75	N2	1	32	2
76	N2	1	34	2
77	N2	1	29	3
78	N2	1	29	3
79	aak-1	1	18	0
80	aak-1	1	18	0
81	aak-1	1	25	0
82	aak-1	1	25	0
83	aak-1	1	25	0
84	aak-1	1	25	0
85	aak-1	1	25	0
86	aak-1	1	27	0
87	aak-1	1	27	0
88	aak-1	1	29	0
89	aak-1	1	29	0
90	aak-1	1	32	0
91	aak-1	1	32	0
92	aak-1	1	32	0
93	aak-1	1	32	0
94	aak-1	1	32	0
95	aak-1	1	32	0
96	aak-1	1	32	0
97	aak-1	1	34	0
98	aak-1	1	34	0
99	aak-1	1	34	0
100	aak-1	1	34	0
101	aak-1	1	34	0
102	aak-1	1	34	0
