strain	replicate	age.at.death	rupture	
1	N2	1	26	0
2	N2	1	40	0
3	N2	1	45	0
4	N2	1	49	0
5	N2	1	49	0
6	N2	1	24	2
7	N2	1	26	2
8	N2	1	26	2
9	N2	1	26	2
10	N2	1	28	2
11	N2	1	28	2
12	N2	1	28	2
13	N2	1	31	2
14	N2	1	31	2
15	N2	1	31	2
16	N2	1	31	2
17	N2	1	31	2
18	N2	1	31	2
19	N2	1	31	2
20	N2	1	31	2
21	N2	1	31	2
22	N2	1	33	2
23	N2	1	33	2
24	N2	1	33	2
25	N2	1	33	2
26	N2	1	33	2
27	N2	1	33	2
28	N2	1	33	2
29	N2	1	33	2
30	N2	1	33	2
31	N2	1	33	2
32	N2	1	35	2
33	N2	1	35	2
34	N2	1	35	2
35	N2	1	35	2
36	N2	1	35	2
37	N2	1	35	2
38	N2	1	35	2
39	N2	1	35	2
40	N2	1	35	2
41	N2	1	35	2
42	N2	1	35	2
43	N2	1	35	2
44	N2	1	35	2
45	N2	1	38	2
46	N2	1	38	2
47	N2	1	38	2
48	N2	1	38	2
49	N2	1	38	2
50	N2	1	38	2
51	N2	1	38	2
52	N2	1	38	2
53	N2	1	38	2
54	N2	1	38	2
55	N2	1	38	2
56	N2	1	38	2
57	N2	1	38	2
58	N2	1	38	2
59	N2	1	38	2
60	N2	1	40	2
61	N2	1	40	2
62	N2	1	40	2
63	N2	1	42	2
64	N2	1	45	2
65	N2	1	24	3
66	N2	1	26	3
67	N2	1	28	3
68	N2	1	28	3
69	N2	1	28	3
70	N2	1	31	3
71	N2	1	31	3
72	N2	1	31	3
73	N2	1	31	3
74	N2	1	33	3
75	N2	1	33	3
76	N2	1	33	3
77	N2	1	35	3
78	N2	1	35	3
79	N2	2	24	2
80	N2	2	26	2
81	N2	2	28	2
82	N2	2	28	2
83	N2	2	28	2
84	N2	2	28	2
85	N2	2	31	2
86	N2	2	31	2
87	N2	2	31	2
88	N2	2	31	2
89	N2	2	31	2
90	N2	2	31	2
91	N2	2	31	2
92	N2	2	31	2
93	N2	2	31	2
94	N2	2	31	2
95	N2	2	33	2
96	N2	2	33	2
97	N2	2	33	2
98	N2	2	33	2
99	N2	2	33	2
100	N2	2	33	2
101	N2	2	33	2
102	N2	2	33	2
103	N2	2	33	2
104	N2	2	35	2
105	N2	2	35	2
106	N2	2	35	2
107	N2	2	35	2
108	N2	2	35	2
109	N2	2	35	2
110	N2	2	35	2
111	N2	2	35	2
112	N2	2	35	2
113	N2	2	35	2
114	N2	2	38	2
115	N2	2	38	2
116	N2	2	38	2
117	N2	2	38	2
118	N2	2	38	2
119	N2	2	38	2
120	N2	2	38	2
121	N2	2	38	2
122	N2	2	38	2
123	N2	2	38	2
124	N2	2	40	2
125	N2	2	40	2
126	N2	2	40	2
127	N2	2	40	2
128	N2	2	40	2
129	N2	2	40	2
130	N2	2	42	2
131	N2	2	26	3
132	N2	2	28	3
133	N2	2	28	3
134	N2	2	28	3
135	N2	2	31	3
136	N2	2	31	3
137	N2	2	31	3
138	N2	2	31	3
139	N2	2	33	3
140	N2	2	33	3
141	N2	2	33	3
142	N2	2	35	3
143	N2	2	35	3
144	N2	2	35	3
145	N2	2	35	3
146	N2	2	35	3
147	vhl-1	2	42	0
148	vhl-1	2	45	0
149	vhl-1	2	45	0
150	vhl-1	2	47	0
151	vhl-1	2	49	0
152	vhl-1	2	49	0
153	vhl-1	2	49	0
154	vhl-1	2	49	0
155	vhl-1	2	52	0
156	vhl-1	2	52	0
157	vhl-1	2	52	0
158	vhl-1	2	54	0
159	vhl-1	2	54	0
160	vhl-1	2	54	0
161	vhl-1	2	54	0
162	vhl-1	2	56	0
163	vhl-1	2	56	0
164	vhl-1	2	59	0
165	vhl-1	2	61	0
166	vhl-1	2	61	0
167	vhl-1	2	61	0
168	vhl-1	2	63	0
169	vhl-1	2	63	0
170	vhl-1	2	63	0
171	vhl-1	2	66	0
172	vhl-1	2	66	0
173	vhl-1	2	70	0
174	vhl-1	2	45	1
175	vhl-1	2	47	1
176	vhl-1	2	31	2
177	vhl-1	2	33	2
178	vhl-1	2	38	2
179	vhl-1	2	38	2
180	vhl-1	2	38	2
181	vhl-1	2	40	2
182	vhl-1	2	40	2
183	vhl-1	2	40	2
184	vhl-1	2	42	2
185	vhl-1	2	45	2
186	vhl-1	2	47	2
