strain	replicate	age.at.death	rupture	
1	N2	1	21	0
2	N2	1	21	0
3	N2	1	23	0
4	N2	1	23	0
5	N2	1	23	0
6	N2	1	28	0
7	N2	1	30	0
8	N2	1	30	0
9	N2	1	30	0
10	N2	1	32	0
11	N2	1	32	0
12	N2	1	32	0
13	N2	1	32	0
14	N2	1	32	0
15	N2	1	32	0
16	N2	1	35	0
17	N2	1	35	0
18	N2	1	35	0
19	N2	1	35	0
20	N2	1	35	0
21	N2	1	35	0
22	N2	1	35	0
23	N2	1	35	0
24	N2	1	39	0
25	N2	1	16	2
26	N2	1	23	2
27	N2	1	23	2
28	N2	1	25	2
29	N2	1	28	2
30	N2	1	28	2
31	N2	1	28	2
32	N2	1	28	2
33	N2	1	28	2
34	N2	1	28	2
35	N2	1	28	2
36	N2	1	28	2
37	N2	1	28	2
38	N2	1	28	2
39	N2	1	28	2
40	N2	1	28	2
41	N2	1	30	2
42	N2	1	30	2
43	N2	1	30	2
44	N2	1	30	2
45	N2	1	30	2
46	N2	1	32	2
47	N2	1	32	2
48	N2	1	32	2
49	N2	1	32	2
50	N2	1	32	2
51	N2	1	32	2
52	N2	1	32	2
53	N2	1	32	2
54	N2	1	32	2
55	N2	1	32	2
56	N2	1	32	2
57	N2	1	32	2
58	N2	1	32	2
59	N2	1	32	2
60	N2	1	32	2
61	N2	1	32	2
62	N2	1	32	2
63	N2	1	32	2
64	N2	1	32	2
65	N2	1	32	2
66	N2	1	35	2
67	N2	1	35	2
68	N2	1	35	2
69	N2	1	35	2
70	N2	1	35	2
71	N2	1	16	3
72	N2	1	21	3
73	N2	1	21	3
74	N2	1	21	3
75	N2	1	21	3
76	N2	1	21	3
77	N2	1	21	3
78	N2	1	23	3
79	N2	1	25	3
80	N2	1	25	3
81	N2	1	25	3
82	N2	1	25	3
83	N2	1	25	3
84	N2	1	28	3
85	N2	1	28	3
86	N2	1	28	3
87	N2	2	16	0
88	N2	2	18	0
89	N2	2	18	0
90	N2	2	18	0
91	N2	2	21	0
92	N2	2	21	0
93	N2	2	25	0
94	N2	2	25	0
95	N2	2	25	0
96	N2	2	28	0
97	N2	2	28	0
98	N2	2	30	0
99	N2	2	30	0
100	N2	2	30	0
101	N2	2	30	0
102	N2	2	30	0
103	N2	2	32	0
104	N2	2	32	0
105	N2	2	35	0
106	N2	2	35	0
107	N2	2	35	0
108	N2	2	35	0
109	N2	2	32	1
110	N2	2	32	1
111	N2	2	18	2
112	N2	2	18	2
113	N2	2	23	2
114	N2	2	23	2
115	N2	2	23	2
116	N2	2	25	2
117	N2	2	25	2
118	N2	2	28	2
119	N2	2	28	2
120	N2	2	28	2
121	N2	2	28	2
122	N2	2	28	2
123	N2	2	28	2
124	N2	2	28	2
125	N2	2	28	2
126	N2	2	28	2
127	N2	2	28	2
128	N2	2	28	2
129	N2	2	28	2
130	N2	2	28	2
131	N2	2	28	2
132	N2	2	28	2
133	N2	2	28	2
134	N2	2	28	2
135	N2	2	28	2
136	N2	2	30	2
137	N2	2	30	2
138	N2	2	30	2
139	N2	2	30	2
140	N2	2	30	2
141	N2	2	30	2
142	N2	2	30	2
143	N2	2	30	2
144	N2	2	30	2
145	N2	2	30	2
146	N2	2	30	2
147	N2	2	30	2
148	N2	2	30	2
149	N2	2	30	2
150	N2	2	30	2
151	N2	2	32	2
152	N2	2	32	2
153	N2	2	32	2
154	N2	2	32	2
155	N2	2	32	2
156	N2	2	32	2
157	N2	2	32	2
158	N2	2	21	3
159	N2	2	23	3
160	N2	2	25	3
161	N2	2	25	3
162	N2	2	25	3
163	N2	2	28	3
164	vhl-1	2	21	0
165	vhl-1	2	32	0
166	vhl-1	2	32	0
167	vhl-1	2	35	0
168	vhl-1	2	35	0
169	vhl-1	2	35	0
170	vhl-1	2	35	0
171	vhl-1	2	37	0
172	vhl-1	2	37	0
173	vhl-1	2	37	0
174	vhl-1	2	37	0
175	vhl-1	2	39	0
176	vhl-1	2	39	0
177	vhl-1	2	39	0
178	vhl-1	2	44	0
179	vhl-1	2	44	0
180	vhl-1	2	44	0
181	vhl-1	2	44	0
182	vhl-1	2	44	0
183	vhl-1	2	44	0
184	vhl-1	2	44	0
185	vhl-1	2	44	0
186	vhl-1	2	44	0
187	vhl-1	2	44	0
188	vhl-1	2	46	0
189	vhl-1	2	46	0
190	vhl-1	2	46	0
191	vhl-1	2	49	0
192	vhl-1	2	49	0
193	vhl-1	2	49	0
194	vhl-1	2	49	0
195	vhl-1	2	49	0
196	vhl-1	2	49	0
197	vhl-1	2	49	0
198	vhl-1	2	49	0
199	vhl-1	2	49	0
200	vhl-1	2	49	0
201	vhl-1	2	49	0
202	vhl-1	2	51	0
203	vhl-1	2	51	0
204	vhl-1	2	51	0
205	vhl-1	2	51	0
206	vhl-1	2	51	0
207	vhl-1	2	51	0
208	vhl-1	2	51	0
209	vhl-1	2	53	0
210	vhl-1	2	53	0
211	vhl-1	2	53	0
212	vhl-1	2	56	0
213	vhl-1	2	56	0
214	vhl-1	2	58	0
215	vhl-1	2	58	0
216	vhl-1	2	58	0
