strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	18	0
2	N2.EV(RNAi)	1	20	0
3	N2.EV(RNAi)	1	20	0
4	N2.EV(RNAi)	1	23	0
5	N2.EV(RNAi)	1	23	0
6	N2.EV(RNAi)	1	23	0
7	N2.EV(RNAi)	1	23	0
8	N2.EV(RNAi)	1	23	0
9	N2.EV(RNAi)	1	24	0
10	N2.EV(RNAi)	1	24	0
11	N2.EV(RNAi)	1	26	0
12	N2.EV(RNAi)	1	26	0
13	N2.EV(RNAi)	1	26	0
14	N2.EV(RNAi)	1	28	0
15	N2.EV(RNAi)	1	28	0
16	N2.EV(RNAi)	1	28	0
17	N2.EV(RNAi)	1	28	0
18	N2.EV(RNAi)	1	28	0
19	N2.EV(RNAi)	1	28	0
20	N2.EV(RNAi)	1	28	0
21	N2.EV(RNAi)	1	28	0
22	N2.EV(RNAi)	1	28	0
23	N2.EV(RNAi)	1	31	0
24	N2.EV(RNAi)	1	31	0
25	N2.EV(RNAi)	1	31	0
26	N2.EV(RNAi)	1	33	0
27	N2.EV(RNAi)	1	33	0
28	N2.EV(RNAi)	1	33	0
29	N2.EV(RNAi)	1	33	0
30	N2.EV(RNAi)	1	35	0
31	N2.EV(RNAi)	1	35	0
32	N2.EV(RNAi)	1	35	0
33	N2.EV(RNAi)	1	35	0
34	N2.EV(RNAi)	1	35	0
35	N2.EV(RNAi)	1	35	0
36	N2.EV(RNAi)	1	35	0
37	N2.EV(RNAi)	1	38	0
38	N2.EV(RNAi)	1	38	0
39	N2.EV(RNAi)	1	40	0
40	N2.EV(RNAi)	1	23	1
41	N2.EV(RNAi)	1	23	1
42	N2.EV(RNAi)	1	23	1
43	N2.EV(RNAi)	1	23	1
44	N2.EV(RNAi)	1	23	1
45	N2.EV(RNAi)	1	23	1
46	N2.EV(RNAi)	1	24	1
47	N2.EV(RNAi)	1	18	2
48	N2.EV(RNAi)	1	20	2
49	N2.EV(RNAi)	1	20	2
50	N2.EV(RNAi)	1	23	2
51	N2.EV(RNAi)	1	23	2
52	N2.EV(RNAi)	1	23	2
53	N2.EV(RNAi)	1	23	2
54	N2.EV(RNAi)	1	23	2
55	N2.EV(RNAi)	1	23	2
