strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	12	0
2	N2.EV(RNAi)	1	12	0
3	N2.EV(RNAi)	1	12	0
4	N2.EV(RNAi)	1	15	0
5	N2.EV(RNAi)	1	15	0
6	N2.EV(RNAi)	1	15	0
7	N2.EV(RNAi)	1	15	0
8	N2.EV(RNAi)	1	15	0
9	N2.EV(RNAi)	1	15	0
10	N2.EV(RNAi)	1	15	0
11	N2.EV(RNAi)	1	15	0
12	N2.EV(RNAi)	1	15	0
13	N2.EV(RNAi)	1	15	0
14	N2.EV(RNAi)	1	15	0
15	N2.EV(RNAi)	1	19	0
16	N2.EV(RNAi)	1	19	0
17	N2.EV(RNAi)	1	19	0
18	N2.EV(RNAi)	1	19	0
19	N2.EV(RNAi)	1	19	0
20	N2.EV(RNAi)	1	19	0
21	N2.EV(RNAi)	1	19	0
22	N2.EV(RNAi)	1	19	0
23	N2.EV(RNAi)	1	19	0
24	N2.EV(RNAi)	1	19	0
25	N2.EV(RNAi)	1	19	0
26	N2.EV(RNAi)	1	19	0
27	N2.EV(RNAi)	1	19	0
28	N2.EV(RNAi)	1	19	0
29	N2.EV(RNAi)	1	19	0
30	N2.EV(RNAi)	1	19	0
31	N2.EV(RNAi)	1	21	0
32	N2.EV(RNAi)	1	21	0
33	N2.EV(RNAi)	1	21	0
34	N2.EV(RNAi)	1	21	0
35	N2.EV(RNAi)	1	26	0
36	N2.EV(RNAi)	1	33	0
37	N2.EV(RNAi)	1	12	1
38	N2.EV(RNAi)	1	15	1
39	N2.EV(RNAi)	1	15	1
40	N2.EV(RNAi)	1	15	1
41	N2.EV(RNAi)	1	15	1
42	N2.EV(RNAi)	1	15	1
43	N2.EV(RNAi)	1	15	1
44	N2.EV(RNAi)	1	15	1
45	N2.EV(RNAi)	1	19	1
46	N2.EV(RNAi)	1	19	1
47	N2.EV(RNAi)	1	19	1
48	N2.EV(RNAi)	1	19	1
49	N2.EV(RNAi)	1	19	1
50	N2.EV(RNAi)	1	21	1
51	N2.EV(RNAi)	1	21	1
52	N2.EV(RNAi)	1	15	2
53	N2.EV(RNAi)	1	19	2
54	N2.EV(RNAi)	1	19	2
55	N2.EV(RNAi)	1	19	2
56	N2.EV(RNAi)	1	19	2
57	N2.EV(RNAi)	1	19	2
58	N2.EV(RNAi)	1	19	2
59	N2.EV(RNAi)	1	19	2
60	N2.EV(RNAi)	1	19	2
61	N2.EV(RNAi)	1	19	3
62	N2.EV(RNAi)	1	19	3
63	N2.EV(RNAi)	2	15	0
64	N2.EV(RNAi)	2	15	0
65	N2.EV(RNAi)	2	15	0
66	N2.EV(RNAi)	2	15	0
67	N2.EV(RNAi)	2	15	0
68	N2.EV(RNAi)	2	15	0
69	N2.EV(RNAi)	2	15	0
70	N2.EV(RNAi)	2	15	0
71	N2.EV(RNAi)	2	15	0
72	N2.EV(RNAi)	2	15	0
73	N2.EV(RNAi)	2	15	0
74	N2.EV(RNAi)	2	15	0
75	N2.EV(RNAi)	2	19	0
76	N2.EV(RNAi)	2	19	0
77	N2.EV(RNAi)	2	19	0
78	N2.EV(RNAi)	2	19	0
79	N2.EV(RNAi)	2	19	0
80	N2.EV(RNAi)	2	19	0
81	N2.EV(RNAi)	2	19	0
82	N2.EV(RNAi)	2	19	0
83	N2.EV(RNAi)	2	19	0
84	N2.EV(RNAi)	2	19	0
85	N2.EV(RNAi)	2	19	0
86	N2.EV(RNAi)	2	19	0
87	N2.EV(RNAi)	2	19	0
88	N2.EV(RNAi)	2	19	0
89	N2.EV(RNAi)	2	19	0
90	N2.EV(RNAi)	2	21	0
91	N2.EV(RNAi)	2	21	0
92	N2.EV(RNAi)	2	21	0
93	N2.EV(RNAi)	2	23	0
94	N2.EV(RNAi)	2	23	0
95	N2.EV(RNAi)	2	23	0
96	N2.EV(RNAi)	2	26	0
97	N2.EV(RNAi)	2	40	0
98	N2.EV(RNAi)	2	15	1
99	N2.EV(RNAi)	2	15	1
100	N2.EV(RNAi)	2	15	1
101	N2.EV(RNAi)	2	19	1
102	N2.EV(RNAi)	2	19	1
103	N2.EV(RNAi)	2	19	1
104	N2.EV(RNAi)	2	23	1
105	N2.EV(RNAi)	2	23	1
106	N2.EV(RNAi)	2	15	2
107	N2.EV(RNAi)	2	15	2
108	N2.EV(RNAi)	2	19	2
109	N2.ATP-3(RNAi)	1	15	0
110	N2.ATP-3(RNAi)	1	15	0
111	N2.ATP-3(RNAi)	1	15	0
112	N2.ATP-3(RNAi)	1	15	0
113	N2.ATP-3(RNAi)	1	15	0
114	N2.ATP-3(RNAi)	1	19	0
115	N2.ATP-3(RNAi)	1	19	0
116	N2.ATP-3(RNAi)	1	19	0
117	N2.ATP-3(RNAi)	1	19	0
118	N2.ATP-3(RNAi)	1	19	0
119	N2.ATP-3(RNAi)	1	19	0
120	N2.ATP-3(RNAi)	1	19	0
121	N2.ATP-3(RNAi)	1	19	0
122	N2.ATP-3(RNAi)	1	19	0
123	N2.ATP-3(RNAi)	1	19	0
124	N2.ATP-3(RNAi)	1	19	0
125	N2.ATP-3(RNAi)	1	19	0
126	N2.ATP-3(RNAi)	1	19	0
127	N2.ATP-3(RNAi)	1	19	0
128	N2.ATP-3(RNAi)	1	19	0
129	N2.ATP-3(RNAi)	1	19	0
130	N2.ATP-3(RNAi)	1	19	0
131	N2.ATP-3(RNAi)	1	19	0
132	N2.ATP-3(RNAi)	1	19	0
133	N2.ATP-3(RNAi)	1	19	0
134	N2.ATP-3(RNAi)	1	21	0
135	N2.ATP-3(RNAi)	1	21	0
136	N2.ATP-3(RNAi)	1	21	0
137	N2.ATP-3(RNAi)	1	21	0
138	N2.ATP-3(RNAi)	1	21	0
139	N2.ATP-3(RNAi)	1	21	0
140	N2.ATP-3(RNAi)	1	26	0
141	N2.ATP-3(RNAi)	1	33	0
142	N2.ATP-3(RNAi)	1	19	1
143	N2.ATP-3(RNAi)	1	19	2
144	N2.ATP-3(RNAi)	1	19	2
145	N2.ATP-3(RNAi)	2	15	0
146	N2.ATP-3(RNAi)	2	19	0
147	N2.ATP-3(RNAi)	2	19	0
148	N2.ATP-3(RNAi)	2	19	0
149	N2.ATP-3(RNAi)	2	19	0
150	N2.ATP-3(RNAi)	2	19	0
151	N2.ATP-3(RNAi)	2	19	0
152	N2.ATP-3(RNAi)	2	19	0
153	N2.ATP-3(RNAi)	2	19	0
154	N2.ATP-3(RNAi)	2	19	0
155	N2.ATP-3(RNAi)	2	19	0
156	N2.ATP-3(RNAi)	2	19	0
157	N2.ATP-3(RNAi)	2	19	0
158	N2.ATP-3(RNAi)	2	21	0
159	N2.ATP-3(RNAi)	2	21	0
160	N2.ATP-3(RNAi)	2	21	0
161	N2.ATP-3(RNAi)	2	21	0
162	N2.ATP-3(RNAi)	2	21	0
163	N2.ATP-3(RNAi)	2	21	0
164	N2.ATP-3(RNAi)	2	21	0
165	N2.ATP-3(RNAi)	2	23	0
166	N2.ATP-3(RNAi)	2	23	0
167	N2.ATP-3(RNAi)	2	23	0
168	N2.ATP-3(RNAi)	2	23	0
169	N2.ATP-3(RNAi)	2	26	0
170	N2.ATP-3(RNAi)	2	26	0
