1	N2	21
2	N2	21
3	N2	23
4	N2	28
5	N2	14
6	N2	14
7	N2	23
8	N2	28
9	N2	35
10	N2	37
11	N2	18
12	N2	21
13	N2	21
14	N2	23
15	N2	23
16	N2	25
17	N2	25
18	N2	25
19	N2	25
20	N2	25
21	N2	28
22	N2	28
23	N2	28
24	N2	30
25	N2	30
26	N2	18
27	N2	18
28	N2	18
29	N2	18
30	N2	18
31	N2	21
32	N2	21
33	N2	21
34	N2	21
35	N2	23
36	N2	23
37	N2	23
38	N2	25
39	N2	25
40	N2	25
41	N2	25
42	N2	28
43	N2	28
44	N2	28
45	N2	30
46	N2	30
47	N2	30
48	N2	32
49	N2	35
50	N2	18
51	N2	18
52	N2	18
53	N2	18
54	N2	21
55	N2	21
56	N2	23
57	N2	23
58	N2	25
59	N2	18
60	N2	21
61	N2	21
62	N2	21
63	N2	21
64	N2	23
65	N2	21
66	N2	18
67	N2	18
68	N2	18
69	N2	21
70	N2	21
